Kurtosis,alphStatCov,Date,Cell,Mean,Dose,Skew,Variance,Ligand,Time,Bivalent
157.57349998216725,28661.683975029206,3/15/2019,Thelper,341.22083273784483,0.001423,9.53773679189077,5204352.652324917,IL2,2.0,0
161.5771808219932,20271.159033374697,3/15/2019,Thelper,383.7340428017533,0.000474,10.49508521283746,8174650.899325877,IL2,2.0,0
0.48651924322008533,2902.39114684955,3/15/2019,Thelper,25447.96083751588,84.0,1.14220398124648,896135054.9346967,IL2,1.0,0
2.492544442038037,1739218.3147990976,3/15/2019,Thelper,16781.084660843237,28.0,1.6355766305404764,519299944.1833142,IL2,1.0,0
3.354922191544871,1926086.3326460107,3/15/2019,Thelper,13833.390146260113,9.333333,1.8219998626553664,389896939.16987926,IL2,1.0,0
1.0532270030348565,38731.417483037185,3/15/2019,Thelper,20730.58402822431,3.111,1.2727534778535543,614830741.9496336,IL2,1.0,0
0.45008583150585846,478290.5953540005,3/15/2019,Thelper,28620.35076410848,1.037037,1.0363250915691193,959337035.1677871,IL2,1.0,0
3.347915515208549,128193.99308854368,3/15/2019,Thelper,13133.355893827333,0.345679,1.8647079251807108,391747387.0556076,IL2,1.0,0
8.355611368760439,70167.5344856777,3/15/2019,Thelper,6638.031334029698,0.115226,2.70833054930504,160439676.04248482,IL2,1.0,0
41.969916821204436,82447.24270627946,3/15/2019,Thelper,2968.051971067775,0.038409,4.960589719456188,59256197.53567625,IL2,1.0,0
68.12431717374977,36441.0536054371,3/15/2019,Thelper,1079.325898074916,0.012803,6.855468870381607,16796326.47686101,IL2,1.0,0
10837.89841887077,-126470.00180508668,3/15/2019,Thelper,584.3807524372642,0.004268,101.14994044068936,122649707.68099304,IL2,1.0,0
173.26247617491006,24080.747259078842,3/15/2019,Thelper,175.17490650399327,0.001423,9.608564632836508,4425826.53899969,IL2,1.0,0
331.49164795191996,29551.769750831976,3/15/2019,Thelper,0.0,0.000474,11.666934536426961,3154061.3566622944,IL2,1.0,0
-0.2957085891951112,-66216.27909703288,3/15/2019,Thelper,29044.336962613987,84.0,0.667957041064672,714600082.6467845,IL2,0.5,0
-0.43607184838331436,149592.13281978597,3/15/2019,Thelper,34441.16896187905,28.0,0.643262243423759,1003962056.899761,IL2,0.5,0
-0.45283286546377255,185876.00685672098,3/15/2019,Thelper,36413.91188186385,9.333333,0.6483691172368066,1119528590.4703395,IL2,0.5,0
-0.36981035415840147,154516.24271733212,3/15/2019,Thelper,33699.36788944613,3.111,0.7532512164641052,1089796219.8805509,IL2,0.5,0
0.6680586747574839,245839.9048766706,3/15/2019,Thelper,22306.885522747965,1.037037,1.2405356845811928,807929252.7090749,IL2,0.5,0
5.859854999392784,192078.3113304456,3/15/2019,Thelper,9377.399084487739,0.345679,2.3627997869363586,283179764.80803937,IL2,0.5,0
18.07566905443723,107785.48925081518,3/15/2019,Thelper,4287.483907629845,0.115226,3.7469627185284575,101456529.5563326,IL2,0.5,0
58.46021235707334,55767.462404292615,3/15/2019,Thelper,1001.7960457976606,0.038409,6.445470114645369,17458311.87732582,IL2,0.5,0
1269.5189653456923,42615.81808624926,3/15/2019,Thelper,547.325727885529,0.012803,24.313644212718586,12446988.217003329,IL2,0.5,0
169.9777124779916,31396.153392015964,3/15/2019,Thelper,175.58309720581178,0.004268,9.782151716752432,4431077.244973262,IL2,0.5,0
222.2826533381626,23194.657771442766,3/15/2019,Thelper,57.09158495550105,0.001423,11.071858534012662,4436695.3248001,IL2,0.5,0
128.31866220175957,19207.068724633635,3/15/2019,Thelper,115.36621714469061,0.000474,8.328512473127848,3148494.253687915,IL2,0.5,0
2.2867095330055056,1180556.926257602,3/15/2019,Thelper,13199.637987713057,84.0,1.5894722870143323,333383945.24093646,IL15,4.0,0
1.773555481675671,1735148.3419722512,3/15/2019,Thelper,16450.36562098638,28.0,1.4899664183810026,492805637.42863727,IL15,4.0,0
0.5580923994083484,615516.6129630802,3/15/2019,Thelper,21608.267299345465,9.333333,1.1289295739674154,660508103.505139,IL15,4.0,0
0.6375866279072735,364847.2208995904,3/15/2019,Thelper,22508.770766375717,3.111,1.1414689890699716,714005231.8688353,IL15,4.0,0
0.7740360603337217,198263.19149499966,3/15/2019,Thelper,17480.96641363952,1.037037,1.1957307394007717,442987920.027452,IL15,4.0,0
8.407302152025112,40533.25944655184,3/15/2019,Thelper,5212.680808422805,0.345679,2.6324468555892704,87976979.61248738,IL15,4.0,0
38.93555827718143,17867.91385808709,3/15/2019,Thelper,1278.650323706635,0.115226,4.995039709832786,14377672.644808652,IL15,4.0,0
54.41856931657243,16233.047816515758,3/15/2019,Thelper,299.881768948002,0.038409,5.200093757697117,3705275.9734655307,IL15,4.0,0
164.70432072895844,21995.062996052144,3/15/2019,Thelper,406.5462291770659,0.012803,10.706100182254296,10478249.34600129,IL15,4.0,0
12486.219882873003,6741.370933224264,3/15/2019,Thelper,247.825723889448,0.004268,109.97495150897366,476029204.08357364,IL15,4.0,0
56.34565726771625,9377.603492763692,3/15/2019,Thelper,16.59209001322165,0.001423,4.685016879992066,2036889.9433050554,IL15,4.0,0
393.263939262518,13547.037382575932,3/15/2019,Thelper,48.22754479222908,0.000474,14.9268550761234,3901676.373976802,IL15,4.0,0
0.9996359204385312,84835.70425785374,3/15/2019,Thelper,20326.195403734848,84.0,1.3280009707341422,709228977.9903274,IL15,2.0,0
1.2149524540189933,31186.68033628634,3/15/2019,Thelper,18575.281622904997,28.0,1.378272085816389,601994525.1564335,IL15,2.0,0
0.9613843974468335,11886.78758492995,3/15/2019,Thelper,19827.335066549538,9.333333,1.291610944298754,642522398.5402526,IL15,2.0,0
103.20769214267007,-48297.3230710779,3/15/2019,Thelper,17624.603439959985,3.111,4.2360352613231385,586847886.4824641,IL15,2.0,0
6.425900838990373,-13256.745013391374,3/15/2019,Thelper,7982.766041267676,1.037037,2.3115808176493675,159812457.8841669,IL15,2.0,0
48.809533488694406,44430.017076127755,3/15/2019,Thelper,1692.1019226797498,0.345679,5.511211309437731,19556928.263713058,IL15,2.0,0
158.70227691088851,30256.74911778671,3/15/2019,Thelper,409.98950008628253,0.115226,8.610380765301885,4711402.462239126,IL15,2.0,0
181.14603197651968,26976.009762374222,3/15/2019,Thelper,68.71918753041837,0.038409,10.137071919224473,4032967.9233787158,IL15,2.0,0
156.40738280703692,32094.273336698716,3/15/2019,Thelper,156.4187481561105,0.012803,9.687887113906514,4889562.4618510315,IL15,2.0,0
83.94002538756335,19468.28371855821,3/15/2019,Thelper,49.71483504308139,0.004268,6.243835134879126,2540822.223092509,IL15,2.0,0
202.24896611449384,11755.368315947773,3/15/2019,Thelper,12.485237385611526,0.001423,10.813150394080479,3866117.209840049,IL15,2.0,0
68.60475992377106,18024.85020835308,3/15/2019,Thelper,0.0,0.000474,4.713643014635624,1752007.7663148807,IL15,2.0,0
0.6579104262906816,-3703.0141609240522,3/15/2019,Thelper,20215.20331166405,84.0,1.1820215850904323,608313060.1281993,IL15,1.0,0
0.48544136643557767,-70452.46423090751,3/15/2019,Thelper,20892.118669895728,28.0,1.130695434340482,631418084.507081,IL15,1.0,0
0.5878464713845077,-113447.82354639006,3/15/2019,Thelper,21594.75154953135,9.333333,1.1443505522874393,666472865.1753892,IL15,1.0,0
0.9793133256746742,-5155.776997235808,3/15/2019,Thelper,19684.886333027578,3.111,1.217494574133469,560415931.5017942,IL15,1.0,0
182.7017769418711,-27190.601336716998,3/15/2019,Thelper,11985.939981771216,1.037037,6.141824400948716,278663598.6613198,IL15,1.0,0
25.957876413404115,6284.928559623824,3/15/2019,Thelper,2352.1604398142786,0.345679,4.031868744955164,23449810.335976843,IL15,1.0,0
153.79201122361835,26273.21680526959,3/15/2019,Thelper,517.3885983729133,0.115226,9.06091108795512,5184144.395600003,IL15,1.0,0
178.69182238828324,26128.415095718046,3/15/2019,Thelper,228.37537071712995,0.038409,9.815382183222427,4003533.8685491583,IL15,1.0,0
243.16259649390514,48542.80841400258,3/15/2019,Thelper,224.88009813425924,0.012803,10.358475490096374,3400099.322326758,IL15,1.0,0
240.8333199735358,46180.39201402156,3/15/2019,Thelper,497.9462096820266,0.004268,12.485923338007979,8303343.185859275,IL15,1.0,0
264.5529732989198,50396.50584415992,3/15/2019,Thelper,308.2227346882996,0.001423,11.9739928154735,4675708.137557898,IL15,1.0,0
128.10076639434683,73912.52480789815,3/15/2019,Thelper,75.05232375236483,0.000474,8.365992687760619,3927180.672836802,IL15,1.0,0
-0.32745005206587674,-115724.44630654412,3/15/2019,Thelper,30818.30963835904,84.0,0.7151621931224158,863639306.885727,IL15,0.5,0
-0.15820150360250995,-115806.18440880459,3/15/2019,Thelper,30434.85440607118,28.0,0.7188809892053345,797830722.4096684,IL15,0.5,0
-0.37866545836948706,-119247.3897075055,3/15/2019,Thelper,30432.095241163446,9.333333,0.6703547962538663,808416998.8710785,IL15,0.5,0
-0.2633455585504354,-10109.07828208114,3/15/2019,Thelper,36848.352861660656,3.111,0.6106194926241488,1027573896.5863639,IL15,0.5,0
0.042709681592091986,9469.707630253266,3/15/2019,Thelper,21223.954799073355,1.037037,0.8228709193234828,419591438.2972674,IL15,0.5,0
30.72482276812952,-9604.944487103816,3/15/2019,Thelper,2546.879807692358,0.345679,3.8392466132775547,17236260.553951524,IL15,0.5,0
109.27475249147894,19391.408928179346,3/15/2019,Thelper,668.3367182617208,0.115226,6.145491808417477,3552448.9414873985,IL15,0.5,0
11490.931993972732,30267.220975375763,3/15/2019,Thelper,497.1451289789443,0.038409,106.42354830966606,195913055.67090127,IL15,0.5,0
127.29902926984053,20106.872923737214,3/15/2019,Thelper,287.35421440335585,0.012803,7.031697888118662,2442511.421963286,IL15,0.5,0
173.24007383854357,37512.84029758241,3/15/2019,Thelper,454.57377560917666,0.004268,8.524512524694916,3426418.2996287895,IL15,0.5,0
284.1656756658592,18195.269170957574,3/15/2019,Thelper,227.15928641280402,0.001423,11.189334568136728,3126906.6881762207,IL15,0.5,0
69.56952129005923,60997.90524600396,3/15/2019,Thelper,157.8799655059513,0.000474,5.700019975548046,2716375.269487821,IL15,0.5,0
0.07612908525916495,173580.27533687014,3/27/2019,Treg,10874.702435979425,84.0,0.23621730879653496,95981371.78128518,IL2,4.0,0
-0.11083265717848123,256483.64293012186,3/27/2019,Treg,9458.39201322914,28.0,0.22638502216993786,91485444.33206688,IL2,4.0,0
0.8088906851559559,413793.80857004906,3/27/2019,Treg,15170.766640321575,9.333333,0.7420002676476801,180528659.21121156,IL2,4.0,0
0.7785596717476828,715437.2759594622,3/27/2019,Treg,16480.75667830719,3.111,0.5364772812223996,170003558.51950806,IL2,4.0,0
0.37976309385649953,141241.9314202967,3/27/2019,Treg,17192.42935350592,1.037037,0.4023546001112022,167603911.7667028,IL2,4.0,0
0.06399608440030757,547544.1311256876,3/27/2019,Treg,28631.33884849365,0.345679,0.23588020036812715,354890493.3803268,IL2,4.0,0
0.009069602596795345,515809.5748816317,3/27/2019,Treg,35891.039659294016,0.115226,0.2255476911968604,519537531.15417206,IL2,4.0,0
-0.23238486846327122,915722.992887166,3/27/2019,Treg,33450.60987787451,0.038409,0.1433432819161668,487438799.59165215,IL2,4.0,0
-0.18288177536923378,1935226.5049148377,3/27/2019,Treg,28112.48286843342,0.012803,0.46473398458026693,573941147.756867,IL2,4.0,0
-0.1922447705697352,1936959.676051747,3/27/2019,Treg,11290.419987320873,0.004268,0.7693898096883472,379658371.6524664,IL2,4.0,0
1.307966474098584,2824904.666726183,3/27/2019,Treg,10175.729139911293,0.001423,1.2226752243749273,437086768.1876287,IL2,4.0,0
