Dose,Ligand,Skew,Date,Variance,Mean,Kurtosis,alphStatCov,Cell,Time,Bivalent
9.333333,R38Q/H16N,1.8243935,4/19/2019,381724.16,74.6084,6.872863,0,CD8,0.5,1
3.111,R38Q/H16N,1.1792215,4/19/2019,342907.25,99.88635,4.1449137,0,CD8,0.5,1
1.037037,R38Q/H16N,1.0142761,4/19/2019,297570.8,6.7651367,2.8964176,0,CD8,0.5,1
0.345679,R38Q/H16N,4.6104608,4/19/2019,503471.5,57.463013,40.95653,0,CD8,0.5,1
0.115226,R38Q/H16N,2.8221834,4/19/2019,368025.66,63.111206,18.147018,0,CD8,0.5,1
0.038409,R38Q/H16N,3.7769434,4/19/2019,709705.06,203.16492,21.409204,0,CD8,0.5,1
0.012803,R38Q/H16N,0.6635415,4/19/2019,260791.58,61.25598,1.1917267,0,CD8,0.5,1
0.004268,R38Q/H16N,2.2724137,4/19/2019,363010.03,110.46875,10.903148,0,CD8,0.5,1
0.001423,R38Q/H16N,8.766635,4/19/2019,759378.94,111.33179,109.77021,0,CD8,0.5,1
0.000474,R38Q/H16N,0.869847,4/19/2019,248221.8,0,2.4456148,0,CD8,0.5,1
84,WT N-term,1.0714784,5/2/19,2630669,1329.5974,0.86199474,0,NK,4,1
28,WT N-term,1.2605302,5/2/19,2430764.5,1378.5413,3.4058175,0,NK,4,1
9.333333,WT N-term,1.5412415,5/2/19,2541514,1347.738,3.3481874,0,NK,4,1
3.111,WT N-term,1.2229558,5/2/19,2805593.2,1037.9104,1.5034385,0,NK,4,1
1.037037,WT N-term,1.6435369,5/2/19,3134236.2,824.8943,3.4794846,0,NK,4,1
0.345679,WT N-term,1.6348802,5/2/19,2402807.2,354.53394,3.8410964,0,NK,4,1
0.115226,WT N-term,1.8718092,5/2/19,2932195.5,319.87842,4.5306387,0,NK,4,1
0.038409,WT N-term,1.7149572,5/2/19,2235360.8,189.4685,4.2414184,0,NK,4,1
0.012803,WT N-term,1.7185905,5/2/19,2538553,244.9878,3.3170724,0,NK,4,1
0.004268,WT N-term,1.3242027,5/2/19,1615041,0,2.2972412,0,NK,4,1
0.001423,WT N-term,1.6960809,5/2/19,1978242.4,247.37573,3.8223395,0,NK,4,1
0.000474,WT N-term,1.2253587,5/2/19,2337264.2,30.901367,1.1537042,0,NK,4,1
84,WT N-term,1.165348,5/2/19,3860215,2333.622,1.8000879,0,CD8,4,1
28,WT N-term,1.3030411,5/2/19,2923208,1891.6056,2.8643131,0,CD8,4,1
9.333333,WT N-term,3.17198,5/2/19,2550126.8,1166.9171,21.85069,0,CD8,4,1
3.111,WT N-term,2.6666284,5/2/19,1473106,572.18274,9.913572,0,CD8,4,1
1.037037,WT N-term,5.430271,5/2/19,1457590,328.1045,48.7136,0,CD8,4,1
0.345679,WT N-term,4.3115487,5/2/19,1751076,344.83203,24.951746,0,CD8,4,1
0.115226,WT N-term,3.8792813,5/2/19,1175625.2,219.28845,21.686152,0,CD8,4,1
0.038409,WT N-term,3.6864204,5/2/19,801997.44,234.79614,21.807909,0,CD8,4,1
0.012803,WT N-term,4.6418386,5/2/19,715726.25,139.19739,38.962067,0,CD8,4,1
0.004268,WT N-term,2.8564358,5/2/19,529823.8,107.82568,15.767839,0,CD8,4,1
0.001423,WT N-term,10.852991,5/2/19,664598.56,67.07776,202.73105,0,CD8,4,1
0.000474,WT N-term,2.3443575,5/2/19,326170.38,0,20.337877,0,CD8,4,1
84,WT N-term,0.9393368,5/2/19,2702379.5,1552.4856,0.91093683,0,NK,4,1
28,WT N-term,0.86690813,5/2/19,2222385.8,1463.2571,1.1979432,0,NK,4,1
9.333333,WT N-term,1.1000963,5/2/19,2204369.8,1304.009,2.1048884,0,NK,4,1
3.111,WT N-term,0.85373145,5/2/19,2191234.5,928.0867,1.4108658,0,NK,4,1
1.037037,WT N-term,12.227173,5/2/19,7354477,754.9719,198.48926,0,NK,4,1
0.345679,WT N-term,0.9687934,5/2/19,2004497.6,738.11743,0.85010886,0,NK,4,1
0.115226,WT N-term,1.1692905,5/2/19,2310313,648.0088,1.7184215,0,NK,4,1
0.038409,WT N-term,0.9052206,5/2/19,1953526.1,639.0073,0.81244373,0,NK,4,1
0.012803,WT N-term,1.6983339,5/2/19,1766520.4,115.89819,3.367279,0,NK,4,1
0.004268,WT N-term,1.6824301,5/2/19,2030749.4,115.754395,3.6614633,0,NK,4,1
0.001423,WT N-term,1.9148835,5/2/19,2089670.6,145.25781,4.767288,0,NK,4,1
0.000474,WT N-term,1.6276467,5/2/19,1472978.2,0,5.3142557,0,NK,4,1
84,WT N-term,1.6333799,5/2/19,1282216.6,931.8274,5.2631216,0,CD8,4,1
28,WT N-term,1.621042,5/2/19,1690169.5,1132.7087,4.640909,0,CD8,4,1
9.333333,WT N-term,1.9164159,5/2/19,750984.6,420.19836,6.952243,0,CD8,4,1
3.111,WT N-term,10.65163,5/2/19,733222.25,78.40979,217.99751,0,CD8,4,1
1.037037,WT N-term,2.3159485,5/2/19,426406.8,85.628174,13.268227,0,CD8,4,1
0.345679,WT N-term,4.611773,5/2/19,560785.56,93.16504,57.033123,0,CD8,4,1
0.115226,WT N-term,3.7354968,5/2/19,670227.25,199.43005,25.987656,0,CD8,4,1
0.038409,WT N-term,3.3779058,5/2/19,392975.7,72.91675,37.994785,0,CD8,4,1
0.012803,WT N-term,1.9145485,5/2/19,328537.94,3.2319336,12.758246,0,CD8,4,1
0.004268,WT N-term,1.3886641,5/2/19,287393.84,32.482788,5.994026,0,CD8,4,1
0.001423,WT N-term,2.2129822,5/2/19,355590.53,69.20752,17.122875,0,CD8,4,1
0.000474,WT N-term,1.7680091,5/2/19,319484.78,0,10.414664,0,CD8,4,1
84,WT N-term,2.7190745,5/2/19,4201170.5,2008.4165,11.418259,0,NK,4,1
28,WT N-term,1.1692587,5/2/19,3364510,1964.2563,1.5666447,0,NK,4,1
9.333333,WT N-term,1.8167088,5/2/19,3205754.5,1373.1045,4.0552897,0,NK,4,1
3.111,WT N-term,1.7221241,5/2/19,2834040.8,594.81274,3.2388744,0,NK,4,1
1.037037,WT N-term,1.7578794,5/2/19,2718459.5,526.96045,3.8961482,0,NK,4,1
0.345679,WT N-term,1.4454699,5/2/19,2463458,412.38306,2.3011513,0,NK,4,1
0.115226,WT N-term,3.1021385,5/2/19,2371341.2,232.93018,17.715242,0,NK,4,1
0.038409,WT N-term,1.6029962,5/2/19,2476698.5,203.55127,2.4938707,0,NK,4,1
0.012803,WT N-term,1.760465,5/2/19,1805656.9,31.245605,3.6482415,0,NK,4,1
0.004268,WT N-term,1.659489,5/2/19,1467110.6,0,3.6650305,0,NK,4,1
0.001423,WT N-term,1.5215312,5/2/19,2185790.5,75.22241,3.5123014,0,NK,4,1
0.000474,WT N-term,1.4466044,5/2/19,2136157.2,148.36157,1.7315269,0,NK,4,1
84,WT N-term,1.1416826,5/2/19,3017961,2240.2126,2.4081283,0,CD8,4,1
28,WT N-term,2.844557,5/2/19,4385830,2310.6238,19.66518,0,CD8,4,1
9.333333,WT N-term,2.041005,5/2/19,2129717.2,897.3989,5.4558153,0,CD8,4,1
3.111,WT N-term,3.0048168,5/2/19,2607959.8,546.14624,9.8588705,0,CD8,4,1
1.037037,WT N-term,2.7627282,5/2/19,2300553.8,527.4968,8.523603,0,CD8,4,1
0.345679,WT N-term,2.9550407,5/2/19,1823693.1,432.20935,10.030474,0,CD8,4,1
0.115226,WT N-term,2.8225136,5/2/19,621565.56,128.47778,14.163517,0,CD8,4,1
0.038409,WT N-term,1.3301926,5/2/19,318686.9,27.485474,5.6683397,0,CD8,4,1
0.012803,WT N-term,3.2850757,5/2/19,403110.97,70.22583,31.622551,0,CD8,4,1
0.004268,WT N-term,1.8475419,5/2/19,327995.2,11.048096,8.903736,0,CD8,4,1
0.001423,WT N-term,1.3799058,5/2/19,285788.3,0,7.1261225,0,CD8,4,1
0.000474,WT N-term,1.5595161,5/2/19,292231.56,26.83545,8.491759,0,CD8,4,1
84,WT N-term,1.424653,5/2/19,3776935.2,2276.2395,2.125618,0,NK,0.5,1
28,WT N-term,1.7094705,5/2/19,2294187.2,2129.8938,6.6208334,0,NK,0.5,1
9.333333,WT N-term,1.309386,5/2/19,3818608.5,1518.7009,1.4155474,0,NK,0.5,1
3.111,WT N-term,1.5867066,5/2/19,3271425.2,669.3286,2.5585756,0,NK,0.5,1
1.037037,WT N-term,1.7294983,5/2/19,3070682.2,855.0642,4.3838873,0,NK,0.5,1
0.345679,WT N-term,1.621041,5/2/19,2230216.2,316.18408,3.1149602,0,NK,0.5,1
0.115226,WT N-term,1.7178029,5/2/19,2288593.2,351.38794,3.8158593,0,NK,0.5,1
0.038409,WT N-term,1.6203705,5/2/19,1332260,0,4.3559117,0,NK,0.5,1
0.012803,WT N-term,1.4661756,5/2/19,1995247,203.68579,2.3927298,0,NK,0.5,1
0.004268,WT N-term,1.7708288,5/2/19,2123393.2,202.49731,5.285074,0,NK,0.5,1
0.001423,WT N-term,1.8177658,5/2/19,2233913,177.24219,3.3771958,0,NK,0.5,1
0.000474,WT N-term,1.4514902,5/2/19,2094092.4,416.81006,2.025002,0,NK,0.5,1
84,WT N-term,0.9956012,5/2/19,4349943,3116.168,2.1986012,0,CD8,0.5,1
28,WT N-term,0.91846776,5/2/19,4719687,2952.9585,1.0266876,0,CD8,0.5,1
9.333333,WT N-term,2.2690678,5/2/19,3418615,1038.35,5.813195,0,CD8,0.5,1
3.111,WT N-term,3.1841073,5/2/19,2886174,566.5453,11.908751,0,CD8,0.5,1
1.037037,WT N-term,3.158029,5/2/19,2822609.2,638.58215,12.441092,0,CD8,0.5,1
0.345679,WT N-term,3.2573214,5/2/19,1213879.9,316.67285,14.3668995,0,CD8,0.5,1
0.115226,WT N-term,2.7078598,5/2/19,520651.3,64.520874,14.760984,0,CD8,0.5,1
0.038409,WT N-term,1.1551126,5/2/19,281068.72,55.416138,5.5289564,0,CD8,0.5,1
0.012803,WT N-term,2.8316822,5/2/19,356631.28,39.838257,23.898579,0,CD8,0.5,1
0.004268,WT N-term,1.4803152,5/2/19,392419.5,73.18384,5.538129,0,CD8,0.5,1
0.001423,WT N-term,2.0423827,5/2/19,413173.53,38.970947,7.5343456,0,CD8,0.5,1
0.000474,WT N-term,1.1307693,5/2/19,302988.62,0,3.7613626,0,CD8,0.5,1
84,R38Q N-term,0.72798765,5/2/19,1808401.4,1005.15894,0.8329921,0,NK,4,1
28,R38Q N-term,1.5484235,5/2/19,2182534,1018.7102,5.5632877,0,NK,4,1
9.333333,R38Q N-term,1.6335634,5/2/19,2098633.2,856.3269,4.1540203,0,NK,4,1
3.111,R38Q N-term,1.9772545,5/2/19,2227731.8,794.8967,7.6892605,0,NK,4,1
1.037037,R38Q N-term,1.7007447,5/2/19,3157578.8,525.5393,4.00348,0,NK,4,1
0.345679,R38Q N-term,1.2245153,5/2/19,2653355.8,547.1018,1.5738392,0,NK,4,1
0.115226,R38Q N-term,1.5667391,5/2/19,2585005,250.69214,2.9421988,0,NK,4,1
0.038409,R38Q N-term,1.4873329,5/2/19,2345743.8,146.44702,2.058218,0,NK,4,1
0.012803,R38Q N-term,1.9135842,5/2/19,1677018.5,27.391846,5.1390657,0,NK,4,1
0.004268,R38Q N-term,1.41154,5/2/19,2242540.5,180.04321,2.0902538,0,NK,4,1
0.001423,R38Q N-term,1.4475828,5/2/19,3022326.8,232.48047,1.5943913,0,NK,4,1
0.000474,R38Q N-term,1.493914,5/2/19,1996971.8,0,2.4364452,0,NK,4,1
84,R38Q N-term,0.90687406,5/2/19,2987386.8,1933.3197,0.88877654,0,CD8,4,1
28,R38Q N-term,0.9598513,5/2/19,2660663,1921.1119,1.0796928,0,CD8,4,1
9.333333,R38Q N-term,5.4534354,5/2/19,2293691.8,883.69495,61.59829,0,CD8,4,1
3.111,R38Q N-term,4.483059,5/2/19,1395608.9,451.21216,35.901863,0,CD8,4,1
1.037037,R38Q N-term,3.2515976,5/2/19,1814425.8,461.40637,12.85358,0,CD8,4,1
0.345679,R38Q N-term,3.045502,5/2/19,745249.06,165.49536,14.982952,0,CD8,4,1
0.115226,R38Q N-term,1.3818446,5/2/19,339747.34,42.52588,4.552066,0,CD8,4,1
0.038409,R38Q N-term,1.213651,5/2/19,327987.97,26.425781,4.797698,0,CD8,4,1
0.012803,R38Q N-term,1.3296806,5/2/19,287504.3,23.22998,4.9759355,0,CD8,4,1
0.004268,R38Q N-term,5.2227335,5/2/19,428732.5,0,67.70294,0,CD8,4,1
0.001423,R38Q N-term,1.2246714,5/2/19,332204.06,2.8208008,3.574133,0,CD8,4,1
0.000474,R38Q N-term,9.5777235,5/2/19,777665.75,24.20813,137.90637,0,CD8,4,1
84,R38Q N-term,1.125704,5/2/19,1891323,1077.8523,2.2655983,0,NK,2,1
28,R38Q N-term,0.9188236,5/2/19,2273188.2,1162.0046,1.2361913,0,NK,2,1
9.333333,R38Q N-term,1.5042945,5/2/19,1667814.6,872.00854,3.6595993,0,NK,2,1
3.111,R38Q N-term,1.6192138,5/2/19,2121913,44.31128,4.0698166,0,NK,2,1
1.037037,R38Q N-term,1.5899593,5/2/19,3234615.8,318.32397,2.5345893,0,NK,2,1
0.345679,R38Q N-term,1.9847771,5/2/19,3319876.5,171.97827,4.3621993,0,NK,2,1
0.115226,R38Q N-term,1.7303969,5/2/19,2213813,48.17383,3.2380424,0,NK,2,1
0.038409,R38Q N-term,1.6109908,5/2/19,2241709.5,0,2.9378433,0,NK,2,1
0.012803,R38Q N-term,1.3205876,5/2/19,2487051.2,201.81958,1.6413474,0,NK,2,1
0.004268,R38Q N-term,2.0300245,5/2/19,2662459,185.36499,6.2271223,0,NK,2,1
0.001423,R38Q N-term,1.888645,5/2/19,2457379.8,57.575195,5.1786127,0,NK,2,1
0.000474,R38Q N-term,1.5375731,5/2/19,2699312.5,178.77856,2.1800928,0,NK,2,1
84,R38Q N-term,0.9256943,5/2/19,2537009.5,1776.7443,0.67502594,0,CD8,2,1
28,R38Q N-term,1.1786189,5/2/19,2280137.2,1591.2457,1.569601,0,CD8,2,1
9.333333,R38Q N-term,1.922318,5/2/19,1676173.8,1016.04016,6.147501,0,CD8,2,1
3.111,R38Q N-term,3.1735508,5/2/19,796838.56,205.9895,15.483761,0,CD8,2,1
1.037037,R38Q N-term,1.7243689,5/2/19,424599.9,165.55896,6.2324896,0,CD8,2,1
0.345679,R38Q N-term,8.547557,5/2/19,637896.94,120.152954,135.32841,0,CD8,2,1
0.115226,R38Q N-term,1.2153224,5/2/19,242768.73,0,6.7138243,0,CD8,2,1
0.038409,R38Q N-term,1.188933,5/2/19,290895.47,50.09143,4.897458,0,CD8,2,1
0.012803,R38Q N-term,2.4900024,5/2/19,320436.2,73.432495,20.87751,0,CD8,2,1
0.004268,R38Q N-term,2.2972906,5/2/19,372913.6,134.7583,11.606601,0,CD8,2,1
0.001423,R38Q N-term,1.5770496,5/2/19,337872.78,81.16174,7.269719,0,CD8,2,1
0.000474,R38Q N-term,0.89979476,5/2/19,319578.34,64.861206,2.2140336,0,CD8,2,1
84,R38Q N-term,0.65809745,5/2/19,3477491.2,2149.209,0.46093678,0,NK,1,1
28,R38Q N-term,1.7965631,5/2/19,2853726.5,1901.8721,5.11378,0,NK,1,1
9.333333,R38Q N-term,1.4448794,5/2/19,4754409.5,1574.2964,1.8169265,0,NK,1,1
3.111,R38Q N-term,2.0283031,5/2/19,2086999,348.85156,5.6088533,0,NK,1,1
1.037037,R38Q N-term,1.9477105,5/2/19,2411230,158.51807,4.292529,0,NK,1,1
0.345679,R38Q N-term,2.0458715,5/2/19,3123174.8,326.25317,4.4104543,0,NK,1,1
0.115226,R38Q N-term,1.9718251,5/2/19,2583181,197.74536,4.5913544,0,NK,1,1
0.038409,R38Q N-term,1.5372698,5/2/19,2275704.8,213.28247,2.5245786,0,NK,1,1
0.012803,R38Q N-term,1.6620656,5/2/19,1378368.1,0,3.312274,0,NK,1,1
0.004268,R38Q N-term,1.2621626,5/2/19,2732597.8,534.1487,1.9076915,0,NK,1,1
0.001423,R38Q N-term,1.8242742,5/2/19,2572728.5,187.9209,3.5545077,0,NK,1,1
0.000474,R38Q N-term,1.011956,5/2/19,1791425.6,176.729,0.67732525,0,NK,1,1
84,R38Q N-term,0.71554077,5/2/19,3511421.2,2449.8328,0.2847519,0,CD8,1,1
28,R38Q N-term,0.9795444,5/2/19,4020287.8,2521.9026,1.4627633,0,CD8,1,1
9.333333,R38Q N-term,2.0143383,5/2/19,2560270.8,1177.9958,5.2864037,0,CD8,1,1
3.111,R38Q N-term,3.0105164,5/2/19,803411.2,196.05713,14.122271,0,CD8,1,1
1.037037,R38Q N-term,2.8737888,5/2/19,662666.56,135.54236,15.683889,0,CD8,1,1
0.345679,R38Q N-term,1.962424,5/2/19,378054.9,51.428467,8.553452,0,CD8,1,1
0.115226,R38Q N-term,1.4194849,5/2/19,316471.47,18.755737,7.1872826,0,CD8,1,1
0.038409,R38Q N-term,0.8664251,5/2/19,279253.84,0,3.3731756,0,CD8,1,1
0.012803,R38Q N-term,1.1620487,5/2/19,303831.9,18.471802,4.128851,0,CD8,1,1
0.004268,R38Q N-term,1.4101505,5/2/19,337956.03,27.590088,4.691261,0,CD8,1,1
0.001423,R38Q N-term,5.568001,5/2/19,512421.22,26.540161,60.470577,0,CD8,1,1
0.000474,R38Q N-term,2.1830063,5/2/19,460680.88,53.185913,13.079292,0,CD8,1,1
84,R38Q N-term,1.625548,5/2/19,4694916.5,2169.0505,2.550582,0,NK,2,1
28,R38Q N-term,0.8822599,5/2/19,3631160.8,2043.4255,0.4997642,0,NK,2,1
9.333333,R38Q N-term,1.4597576,5/2/19,2589888,1156.1882,2.4249225,0,NK,2,1
3.111,R38Q N-term,1.7436055,5/2/19,2222510.8,224.44165,4.242505,0,NK,2,1
1.037037,R38Q N-term,1.5683848,5/2/19,2276327.5,128.26367,2.7447753,0,NK,2,1
0.345679,R38Q N-term,1.7832137,5/2/19,2905386.5,133.5918,3.3710203,0,NK,2,1
0.115226,R38Q N-term,1.7264352,5/2/19,1807155.5,81.00806,3.5938115,0,NK,2,1
0.038409,R38Q N-term,1.4723933,5/2/19,1873779,18.684326,2.7940507,0,NK,2,1
0.012803,R38Q N-term,1.6615314,5/2/19,2121326.8,104.12378,3.5167851,0,NK,2,1
0.004268,R38Q N-term,1.1375426,5/2/19,1753833.4,87.26172,0.9219403,0,NK,2,1
0.001423,R38Q N-term,1.4189597,5/2/19,2172832.2,156.04785,1.7046762,0,NK,2,1
0.000474,R38Q N-term,1.5601658,5/2/19,1794741,0,2.887628,0,NK,2,1
84,R38Q N-term,1.7192351,5/2/19,5343941.5,3386.2144,7.551552,0,CD8,2,1
28,R38Q N-term,1.9688128,5/2/19,3765767.8,2214.9355,8.7541065,0,CD8,2,1
9.333333,R38Q N-term,2.399087,5/2/19,1877180.4,985.9326,7.916486,0,CD8,2,1
3.111,R38Q N-term,1.6091341,5/2/19,336866.88,249.23022,7.4329185,0,CD8,2,1
1.037037,R38Q N-term,1.7049664,5/2/19,260427.8,0,8.004484,0,CD8,2,1
0.345679,R38Q N-term,1.0517075,5/2/19,283796,200.67883,3.4735708,0,CD8,2,1
0.115226,R38Q N-term,0.65666723,5/2/19,253738.58,196.31921,1.5875111,0,CD8,2,1
0.038409,R38Q N-term,1.5330966,5/2/19,272890.4,165.48596,10.751033,0,CD8,2,1
0.012803,R38Q N-term,1.8488884,5/2/19,282676.88,183.79211,10.773222,0,CD8,2,1
0.004268,R38Q N-term,1.4160272,5/2/19,304270.7,169.12561,6.764821,0,CD8,2,1
0.001423,R38Q N-term,3.7606225,5/2/19,315183.2,157.07593,50.647533,0,CD8,2,1
0.000474,R38Q N-term,6.407315,5/2/19,485897.34,187.31836,94.868195,0,CD8,2,1
84,H16N N-term,1.0012994,5/2/19,3268001.2,1565.6443,0.59221625,0,NK,4,1
28,H16N N-term,5.1981125,5/2/19,4030342,1180.4119,52.855858,0,NK,4,1
9.333333,H16N N-term,1.239237,5/2/19,3318510.8,1052.763,1.8376403,0,NK,4,1
3.111,H16N N-term,1.6958296,5/2/19,2150417.5,446.40063,4.1186504,0,NK,4,1
1.037037,H16N N-term,1.5289353,5/2/19,2551675,651.9929,3.054737,0,NK,4,1
0.345679,H16N N-term,1.4929914,5/2/19,2590009.5,671.9197,3.4306636,0,NK,4,1
0.115226,H16N N-term,0.99908453,5/2/19,1872091.4,398.8899,1.0390339,0,NK,4,1
0.038409,H16N N-term,2.0299916,5/2/19,2213001,362.05957,6.172847,0,NK,4,1
0.012803,H16N N-term,1.65621,5/2/19,2217619,222.72998,3.360342,0,NK,4,1
0.004268,H16N N-term,1.3220053,5/2/19,1807935.5,323.4021,3.182221,0,NK,4,1
0.001423,H16N N-term,1.0549661,5/2/19,1711232.9,163.62402,1.4231906,0,NK,4,1
0.000474,H16N N-term,1.2832866,5/2/19,2022628.8,0,1.850338,0,NK,4,1
84,H16N N-term,2.1196854,5/2/19,2249074.8,1374.82,7.132102,0,CD8,4,1
28,H16N N-term,3.6772761,5/2/19,1322826.6,738.7893,22.454607,0,CD8,4,1
9.333333,H16N N-term,5.442171,5/2/19,1372092.2,473.99207,42.704628,0,CD8,4,1
3.111,H16N N-term,3.9666312,5/2/19,846598.2,405.79553,27.951931,0,CD8,4,1
1.037037,H16N N-term,3.8653839,5/2/19,795816.75,403.03894,26.352154,0,CD8,4,1
0.345679,H16N N-term,3.4384232,5/2/19,637147.75,389.77625,21.424759,0,CD8,4,1
0.115226,H16N N-term,4.7296224,5/2/19,629474.5,315.90894,51.27595,0,CD8,4,1
0.038409,H16N N-term,4.3734455,5/2/19,625878.94,284.01416,40.68385,0,CD8,4,1
0.012803,H16N N-term,3.1317773,5/2/19,392412.06,227.50818,25.756792,0,CD8,4,1
0.004268,H16N N-term,1.1415671,5/2/19,313501.34,200.67566,4.907401,0,CD8,4,1
0.001423,H16N N-term,9.87082,5/2/19,610385.44,149.95251,180.02927,0,CD8,4,1
0.000474,H16N N-term,4.511286,5/2/19,405640.38,0,45.458992,0,CD8,4,1
84,H16N N-term,1.72859,5/2/19,3126772.8,1247.4465,5.0466557,0,NK,2,1
28,H16N N-term,1.0568125,5/2/19,2155018.8,790.8694,1.9899054,0,NK,2,1
9.333333,H16N N-term,1.1260353,5/2/19,2275221.8,804.8655,2.112443,0,NK,2,1
3.111,H16N N-term,0.9495284,5/2/19,1802725,577.6372,1.1923184,0,NK,2,1
1.037037,H16N N-term,1.0660628,5/2/19,2283968.2,596.60864,1.0246458,0,NK,2,1
0.345679,H16N N-term,1.3338457,5/2/19,2219607.2,498.13574,2.3363109,0,NK,2,1
0.115226,H16N N-term,2.3419025,5/2/19,2798123.8,522.56616,9.468673,0,NK,2,1
0.038409,H16N N-term,1.8423823,5/2/19,2648829.2,395.65137,4.2487607,0,NK,2,1
0.012803,H16N N-term,1.515807,5/2/19,1642999.4,28.456299,2.484057,0,NK,2,1
0.004268,H16N N-term,1.7920417,5/2/19,2446303.5,170.17969,3.913917,0,NK,2,1
0.001423,H16N N-term,1.8154235,5/2/19,1664375.4,153.49805,5.6387997,0,NK,2,1
0.000474,H16N N-term,10.169189,5/2/19,14392327,0,111.74586,0,NK,2,1
84,H16N N-term,6.7511334,5/2/19,1624526.8,773.391,103.049034,0,CD8,2,1
28,H16N N-term,4.901744,5/2/19,546050.25,218.76758,63.913864,0,CD8,2,1
9.333333,H16N N-term,1.9745376,5/2/19,449894.03,380.62048,9.587668,0,CD8,2,1
3.111,H16N N-term,3.4717348,5/2/19,438164.47,270.70715,37.56241,0,CD8,2,1
1.037037,H16N N-term,4.200614,5/2/19,518933.94,243.85645,40.18092,0,CD8,2,1
0.345679,H16N N-term,2.7693706,5/2/19,626498.7,368.65344,14.161156,0,CD8,2,1
0.115226,H16N N-term,3.5060606,5/2/19,720914.6,384.7655,22.297527,0,CD8,2,1
0.038409,H16N N-term,15.544292,5/2/19,1068265.5,252.37634,360.2639,0,CD8,2,1
0.012803,H16N N-term,1.6779459,5/2/19,336636.9,151.64282,8.103434,0,CD8,2,1
0.004268,H16N N-term,0.74930215,5/2/19,262809.88,120.33154,1.587182,0,CD8,2,1
0.001423,H16N N-term,1.2643285,5/2/19,287499.28,91.912964,5.273945,0,CD8,2,1
0.000474,H16N N-term,2.6613617,5/2/19,317304.34,0,23.199226,0,CD8,2,1
84,H16N N-term,1.3727684,5/2/19,3491764.5,1976.8037,3.060904,0,NK,1,1
28,H16N N-term,1.4264933,5/2/19,3150366.5,1166.437,4.0991898,0,NK,1,1
9.333333,H16N N-term,1.8513591,5/2/19,3520193.2,706.3994,4.3481345,0,NK,1,1
3.111,H16N N-term,1.1733098,5/2/19,2666242.5,585.5796,2.0984788,0,NK,1,1
1.037037,H16N N-term,1.5600367,5/2/19,2875505.8,831.65625,4.550975,0,NK,1,1
0.345679,H16N N-term,1.2117739,5/2/19,2614213.2,762.7959,1.9665871,0,NK,1,1
0.115226,H16N N-term,0.9197363,5/2/19,2094927.9,494.114,0.7175844,0,NK,1,1
0.038409,H16N N-term,1.3156198,5/2/19,1980676.5,401.3037,3.0788817,0,NK,1,1
0.012803,H16N N-term,1.5136967,5/2/19,2235576.5,109.01807,2.55014,0,NK,1,1
0.004268,H16N N-term,1.3649541,5/2/19,2177302.8,182.43506,1.8950357,0,NK,1,1
0.001423,H16N N-term,1.4545714,5/2/19,1838047.4,0,2.5957928,0,NK,1,1
0.000474,H16N N-term,1.7190036,5/2/19,3023754.2,170.07764,3.7208033,0,NK,1,1
84,H16N N-term,2.4013128,5/2/19,3132579.8,1306.3016,9.503624,0,CD8,1,1
28,H16N N-term,2.9584007,5/2/19,1378803.4,544.5542,13.767029,0,CD8,1,1
9.333333,H16N N-term,3.8067245,5/2/19,1028215.44,298.82092,25.745867,0,CD8,1,1
3.111,H16N N-term,3.7088678,5/2/19,998857.94,215.94531,20.23073,0,CD8,1,1
1.037037,H16N N-term,2.8434062,5/2/19,660125.5,154.78809,14.873735,0,CD8,1,1
0.345679,H16N N-term,4.299196,5/2/19,800920.56,181.07007,36.1552,0,CD8,1,1
0.115226,H16N N-term,2.0685313,5/2/19,360076.34,26.628296,15.062559,0,CD8,1,1
0.038409,H16N N-term,1.4392121,5/2/19,354331.7,82.172,6.7976093,0,CD8,1,1
0.012803,H16N N-term,7.195037,5/2/19,504945.34,20.674316,111.31203,0,CD8,1,1
0.004268,H16N N-term,1.3969207,5/2/19,327088.28,34.64966,7.11133,0,CD8,1,1
0.001423,H16N N-term,22.73725,5/2/19,2703029.8,36.564453,598.8383,0,CD8,1,1
0.000474,H16N N-term,5.190196,5/2/19,541794.1,0,56.789173,0,CD8,1,1
84,H16N N-term,1.5283334,5/2/19,5614899.5,2494.833,3.1135192,0,NK,1,1
28,H16N N-term,1.4209276,5/2/19,3854427,1513.477,2.2968578,0,NK,1,1
9.333333,H16N N-term,1.7783436,5/2/19,3631197.2,1205.4663,4.585419,0,NK,1,1
3.111,H16N N-term,1.664696,5/2/19,3695442.8,1151.7637,4.028192,0,NK,1,1
1.037037,H16N N-term,1.5765551,5/2/19,3399616,920.8281,3.5389733,0,NK,1,1
0.345679,H16N N-term,1.3054607,5/2/19,2263360.2,634.23047,2.0668287,0,NK,1,1
0.115226,H16N N-term,4.366414,5/2/19,5482671,735.1294,33.784317,0,NK,1,1
0.038409,H16N N-term,1.6037728,5/2/19,2564013.2,417.4624,3.506289,0,NK,1,1
0.012803,H16N N-term,1.2931088,5/2/19,1941056.9,392.8933,1.8649096,0,NK,1,1
0.004268,H16N N-term,1.7305901,5/2/19,2104132.2,243.94556,4.8691216,0,NK,1,1
0.001423,H16N N-term,3.0552497,5/2/19,3370944.5,365.97412,15.327536,0,NK,1,1
