Variance,Mean,Time,Ligand,Kurtosis,Date,Cell,Dose,Skew
5943261.0,2674.0918,1.0,IL2,0.6182568,2019-4-18,NK,9.333333,1.0046585
6435588.5,2371.912,1.0,IL2,0.3821435,2019-4-18,NK,3.111,0.9922596
5842171.5,535.1924,1.0,IL2,4.5571012,2019-4-18,NK,1.037037,1.9312894
3348323.5,87.42554,1.0,IL2,1.9573746,2019-4-18,NK,0.345679,1.661003
3537814.8,251.65063,1.0,IL2,0.44487596,2019-4-18,NK,0.115226,1.2077882
4083539.2,239.17456,1.0,IL2,0.65449166,2019-4-18,NK,0.038409,1.2453147
2877463.0,0.0,1.0,IL2,0.24690366,2019-4-18,NK,0.012803,1.200615
4160190.8,218.34521,1.0,IL2,5.156889,2019-4-18,NK,0.004268,1.9836065
2865830.5,26.650635,1.0,IL2,1.3871651,2019-4-18,NK,0.001423,1.3389972
4293707.5,569.49365,1.0,IL2,-0.56767726,2019-4-18,NK,0.000474,0.8216319
5503222.5,3440.1543,1.0,IL2,0.49108076,2019-4-18,CD8+,84.0,0.75367266
5504638.0,3256.6338,1.0,IL2,0.6652951,2019-4-18,CD8+,28.0,0.84639764
5058750.0,2989.603,1.0,IL2,1.4869905,2019-4-18,CD8+,9.333333,1.0326921
3060294.0,1591.5667,1.0,IL2,3.7062602,2019-4-18,CD8+,3.111,1.4826037
1069350.2,311.37335,1.0,IL2,25.622297,2019-4-18,CD8+,1.037037,4.1200147
334854.66,36.76837,1.0,IL2,21.43634,2019-4-18,CD8+,0.345679,2.9805348
236416.03,30.253479,1.0,IL2,8.395089,2019-4-18,CD8+,0.115226,1.5034459
260537.03,0.0,1.0,IL2,14.390949,2019-4-18,CD8+,0.038409,2.0818624
219262.06,10.269775,1.0,IL2,1.9800553,2019-4-18,CD8+,0.012803,0.8848714
291662.4,34.725525,1.0,IL2,14.409708,2019-4-18,CD8+,0.004268,2.397935
289968.6,74.18231,1.0,IL2,14.321592,2019-4-18,CD8+,0.001423,2.3101318
358115.78,42.134827,1.0,IL2,26.814148,2019-4-18,CD8+,0.000474,3.6062846
5503222.5,3440.1543,0.5,IL2,0.49108076,2019-4-18,NKcells,84.0,0.75367266
5504638.0,3256.6338,0.5,IL2,0.6652951,2019-4-18,NKcells,28.0,0.84639764
5058750.0,2989.603,0.5,IL2,1.4869905,2019-4-18,NKcells,9.333333,1.0326921
3060294.0,1591.5667,0.5,IL2,3.7062602,2019-4-18,NKcells,3.111,1.4826037
1069350.2,311.37335,0.5,IL2,25.622297,2019-4-18,NKcells,1.037037,4.1200147
334854.66,36.76837,0.5,IL2,21.43634,2019-4-18,NKcells,0.345679,2.9805348
236416.03,30.253479,0.5,IL2,8.395089,2019-4-18,NKcells,0.115226,1.5034459
260537.03,0.0,0.5,IL2,14.390949,2019-4-18,NKcells,0.038409,2.0818624
219262.06,10.269775,0.5,IL2,1.9800553,2019-4-18,NKcells,0.012803,0.8848714
291662.4,34.725525,0.5,IL2,14.409708,2019-4-18,NKcells,0.004268,2.397935
289968.6,74.18231,0.5,IL2,14.321592,2019-4-18,NKcells,0.001423,2.3101318
358115.78,42.134827,0.5,IL2,26.814148,2019-4-18,NKcells,0.000474,3.6062846
3478248.5,2923.2646,0.5,IL2,-0.08793688,2019-4-18,NK,84.0,0.57398236
5977033.0,3139.4053,0.5,IL2,0.27795696,2019-4-18,NK,28.0,1.0000055
5713947.0,3141.0835,0.5,IL2,1.4147539,2019-4-18,NK,9.333333,1.106362
5804263.0,3017.1191,0.5,IL2,-0.15828228,2019-4-18,NK,3.111,0.7997595
4870891.5,984.35547,0.5,IL2,0.28761554,2019-4-18,NK,1.037037,1.0139617
4961823.5,604.626,0.5,IL2,0.8691094,2019-4-18,NK,0.345679,1.4232937
1883191.0,0.0,0.5,IL2,1.2063384,2019-4-18,NK,0.115226,1.3464577
3370343.8,562.5288,0.5,IL2,0.67278075,2019-4-18,NK,0.038409,1.2655113
2825986.8,653.75586,0.5,IL2,0.6864965,2019-4-18,NK,0.012803,1.1345944
4072873.8,1113.418,0.5,IL2,0.011864901,2019-4-18,NK,0.004268,0.8570704
1714669.9,360.4148,0.5,IL2,-0.21907401,2019-4-18,NK,0.001423,0.83741647
4187212.8,1026.4795,0.5,IL2,-0.11081624,2019-4-18,NK,0.000474,0.9044334
6968072.5,4668.813,0.5,IL2,1.2853699,2019-4-18,CD8+,84.0,0.8546692
8080258.5,5493.7285,0.5,IL2,1.0490541,2019-4-18,CD8+,28.0,0.74475205
6621864.0,4536.9023,0.5,IL2,0.6515455,2019-4-18,CD8+,9.333333,0.76384217
9820997.0,2865.1997,0.5,IL2,47.24294,2019-4-18,CD8+,3.111,4.4832263
599051.1,223.99225,0.5,IL2,60.46537,2019-4-18,CD8+,1.037037,5.7625284
252106.67,0.0,0.5,IL2,11.5482,2019-4-18,CD8+,0.345679,2.1258383
206215.22,87.98236,0.5,IL2,2.7972674,2019-4-18,CD8+,0.115226,0.9127145
297184.16,125.3418,0.5,IL2,30.680866,2019-4-18,CD8+,0.038409,3.200005
520768.12,176.25531,0.5,IL2,67.06068,2019-4-18,CD8+,0.012803,6.1421733
413205.03,176.53937,0.5,IL2,46.37888,2019-4-18,CD8+,0.004268,4.985558
361750.97,116.94702,0.5,IL2,11.342278,2019-4-18,CD8+,0.001423,2.4683058
222539.78,93.51477,0.5,IL2,4.0229473,2019-4-18,CD8+,0.000474,1.3720102
6968072.5,4668.813,4.0,IL15,1.2853699,2019-4-18,NKcells,84.0,0.8546692
8080258.5,5493.7285,4.0,IL15,1.0490541,2019-4-18,NKcells,28.0,0.74475205
6621864.0,4536.9023,4.0,IL15,0.6515455,2019-4-18,NKcells,9.333333,0.76384217
9820997.0,2865.1997,4.0,IL15,47.24294,2019-4-18,NKcells,3.111,4.4832263
599051.1,223.99225,4.0,IL15,60.46537,2019-4-18,NKcells,1.037037,5.7625284
252106.67,0.0,4.0,IL15,11.5482,2019-4-18,NKcells,0.345679,2.1258383
206215.22,87.98236,4.0,IL15,2.7972674,2019-4-18,NKcells,0.115226,0.9127145
297184.16,125.3418,4.0,IL15,30.680866,2019-4-18,NKcells,0.038409,3.200005
520768.12,176.25531,4.0,IL15,67.06068,2019-4-18,NKcells,0.012803,6.1421733
413205.03,176.53937,4.0,IL15,46.37888,2019-4-18,NKcells,0.004268,4.985558
361750.97,116.94702,4.0,IL15,11.342278,2019-4-18,NKcells,0.001423,2.4683058
222539.78,93.51477,4.0,IL15,4.0229473,2019-4-18,NKcells,0.000474,1.3720102
5332826.5,2327.6375,4.0,IL15,1.2528586,2019-4-18,NK,84.0,1.2175732
7324199.0,2408.0125,4.0,IL15,1.6093988,2019-4-18,NK,28.0,1.4084183
7767452.5,3384.014,4.0,IL15,1.8181381,2019-4-18,NK,9.333333,1.1967582
8763439.0,2530.7815,4.0,IL15,0.025231123,2019-4-18,NK,3.111,0.8922688
4508512.0,2359.1125,4.0,IL15,1.328681,2019-4-18,NK,1.037037,1.193219
5692575.0,1646.9597,4.0,IL15,-0.0055041313,2019-4-18,NK,0.345679,0.9736669
5935202.5,1200.5203,4.0,IL15,2.3372073,2019-4-18,NK,0.115226,1.5144199
3963316.5,949.72046,4.0,IL15,-0.8899381,2019-4-18,NK,0.038409,0.63394046
4262204.5,743.0261,4.0,IL15,-0.7282181,2019-4-18,NK,0.012803,0.7277984
2617343.2,128.56177,4.0,IL15,1.3419261,2019-4-18,NK,0.004268,1.1152782
2338168.0,0.0,4.0,IL15,0.52005196,2019-4-18,NK,0.001423,1.1334894
2677022.5,466.84058,4.0,IL15,-0.246243,2019-4-18,NK,0.000474,0.7984505
8057578.5,4379.083,4.0,IL15,1.9815984,2019-4-18,CD8+,84.0,0.8640875
8098283.0,4476.9985,4.0,IL15,2.4260206,2019-4-18,CD8+,28.0,0.92788124
10706015.0,5317.2695,4.0,IL15,1.0577769,2019-4-18,CD8+,9.333333,0.79325116
7883941.0,4534.355,4.0,IL15,1.4532938,2019-4-18,CD8+,3.111,0.852051
4970178.0,2681.2002,4.0,IL15,8.947042,2019-4-18,CD8+,1.037037,2.0272474
1789643.0,938.35175,4.0,IL15,8.774416,2019-4-18,CD8+,0.345679,2.4164
558614.9,270.4168,4.0,IL15,32.045326,2019-4-18,CD8+,0.115226,4.186636
354814.22,71.08783,4.0,IL15,18.626982,2019-4-18,CD8+,0.038409,2.6927674
265867.3,23.834778,4.0,IL15,21.025238,2019-4-18,CD8+,0.012803,2.8668504
345211.9,101.980896,4.0,IL15,14.005297,2019-4-18,CD8+,0.004268,2.4962363
256656.42,0.0,4.0,IL15,7.204569,2019-4-18,CD8+,0.001423,1.467295
960440.75,224.65717,4.0,IL15,28.17463,2019-4-18,CD8+,0.000474,4.6096525
8057578.5,4379.083,2.0,IL15,1.9815984,2019-4-18,NKcells,84.0,0.8640875
8098283.0,4476.9985,2.0,IL15,2.4260206,2019-4-18,NKcells,28.0,0.92788124
10706015.0,5317.2695,2.0,IL15,1.0577769,2019-4-18,NKcells,9.333333,0.79325116
7883941.0,4534.355,2.0,IL15,1.4532938,2019-4-18,NKcells,3.111,0.852051
4970178.0,2681.2002,2.0,IL15,8.947042,2019-4-18,NKcells,1.037037,2.0272474
1789643.0,938.35175,2.0,IL15,8.774416,2019-4-18,NKcells,0.345679,2.4164
558614.9,270.4168,2.0,IL15,32.045326,2019-4-18,NKcells,0.115226,4.186636
354814.22,71.08783,2.0,IL15,18.626982,2019-4-18,NKcells,0.038409,2.6927674
265867.3,23.834778,2.0,IL15,21.025238,2019-4-18,NKcells,0.012803,2.8668504
345211.9,101.980896,2.0,IL15,14.005297,2019-4-18,NKcells,0.004268,2.4962363
256656.42,0.0,2.0,IL15,7.204569,2019-4-18,NKcells,0.001423,1.467295
960440.75,224.65717,2.0,IL15,28.17463,2019-4-18,NKcells,0.000474,4.6096525
4992784.5,3208.1357,2.0,IL15,1.6229467,2019-4-18,NK,84.0,1.1710143
8961885.0,3358.4521,2.0,IL15,0.9495852,2019-4-18,NK,28.0,1.2188003
4730336.0,2729.7593,2.0,IL15,-0.39854217,2019-4-18,NK,9.333333,0.7230101
4169189.8,2470.42,2.0,IL15,2.7422686,2019-4-18,NK,3.111,1.2577089
3922533.2,989.9414,2.0,IL15,1.1339536,2019-4-18,NK,1.037037,1.2899231
1917841.4,0.0,2.0,IL15,5.9779787,2019-4-18,NK,0.345679,2.1002297
4451359.0,768.6096,2.0,IL15,2.346438,2019-4-18,NK,0.115226,1.5220536
3011516.0,515.04395,2.0,IL15,3.3007789,2019-4-18,NK,0.038409,1.6639442
4081372.5,712.69165,2.0,IL15,1.273932,2019-4-18,NK,0.012803,1.5227525
17612798.0,1188.5039,2.0,IL15,27.43889,2019-4-18,NK,0.004268,4.9134755
2809651.2,374.12964,2.0,IL15,0.68013644,2019-4-18,NK,0.001423,1.2555053
3659893.2,930.5305,2.0,IL15,-0.024190187,2019-4-18,NK,0.000474,1.1259221
6661693.0,3715.497,2.0,IL15,2.6296034,2019-4-18,CD8+,84.0,1.0591741
7805950.0,3161.2383,2.0,IL15,5.068568,2019-4-18,CD8+,28.0,1.556292
6513265.5,3225.6885,2.0,IL15,8.921382,2019-4-18,CD8+,9.333333,1.8473265
5718799.5,3165.7036,2.0,IL15,2.3270187,2019-4-18,CD8+,3.111,1.1029234
350806.16,100.8385,2.0,IL15,4.285191,2019-4-18,CD8+,1.037037,1.4843824
313359.3,23.664917,2.0,IL15,15.828285,2019-4-18,CD8+,0.345679,2.4036152
443967.62,5.0012207,2.0,IL15,43.053406,2019-4-18,CD8+,0.115226,4.562209
227322.08,18.272095,2.0,IL15,3.995596,2019-4-18,CD8+,0.038409,0.94610125
300050.03,61.523804,2.0,IL15,29.783531,2019-4-18,CD8+,0.012803,3.59158
446199.53,0.0,2.0,IL15,84.173805,2019-4-18,CD8+,0.004268,6.6959085
2696744.0,23.725708,2.0,IL15,305.9096,2019-4-18,CD8+,0.001423,16.796862
214307.81,54.776978,2.0,IL15,1.4083638,2019-4-18,CD8+,0.000474,0.5603108
6661693.0,3715.497,1.0,IL15,2.6296034,2019-4-18,NKcells,84.0,1.0591741
7805950.0,3161.2383,1.0,IL15,5.068568,2019-4-18,NKcells,28.0,1.556292
6513265.5,3225.6885,1.0,IL15,8.921382,2019-4-18,NKcells,9.333333,1.8473265
5718799.5,3165.7036,1.0,IL15,2.3270187,2019-4-18,NKcells,3.111,1.1029234
350806.16,100.8385,1.0,IL15,4.285191,2019-4-18,NKcells,1.037037,1.4843824
313359.3,23.664917,1.0,IL15,15.828285,2019-4-18,NKcells,0.345679,2.4036152
443967.62,5.0012207,1.0,IL15,43.053406,2019-4-18,NKcells,0.115226,4.562209
227322.08,18.272095,1.0,IL15,3.995596,2019-4-18,NKcells,0.038409,0.94610125
300050.03,61.523804,1.0,IL15,29.783531,2019-4-18,NKcells,0.012803,3.59158
446199.53,0.0,1.0,IL15,84.173805,2019-4-18,NKcells,0.004268,6.6959085
2696744.0,23.725708,1.0,IL15,305.9096,2019-4-18,NKcells,0.001423,16.796862
214307.81,54.776978,1.0,IL15,1.4083638,2019-4-18,NKcells,0.000474,0.5603108
6424012.5,3343.596,1.0,IL15,0.50882626,2019-4-18,NK,84.0,1.0416238
10751312.0,3429.9177,1.0,IL15,0.8783057,2019-4-18,NK,28.0,1.1271967
8024167.5,2931.2424,1.0,IL15,0.15313101,2019-4-18,NK,9.333333,1.0312018
4841681.0,2494.6833,1.0,IL15,-0.42226696,2019-4-18,NK,3.111,0.74867
3529470.8,499.17065,1.0,IL15,0.42615366,2019-4-18,NK,1.037037,1.1312321
3816093.5,229.97583,1.0,IL15,-0.3003099,2019-4-18,NK,0.345679,0.8608761
4264339.0,317.25,1.0,IL15,-0.088410854,2019-4-18,NK,0.115226,0.91040677
3322833.0,0.0,1.0,IL15,2.1196132,2019-4-18,NK,0.038409,1.5852821
4040369.5,503.531,1.0,IL15,0.25413227,2019-4-18,NK,0.012803,0.9960334
3035859.0,657.64233,1.0,IL15,-0.48056388,2019-4-18,NK,0.004268,0.74115604
3775945.8,206.87329,1.0,IL15,0.76720405,2019-4-18,NK,0.001423,1.331299
5931507.5,876.9763,1.0,IL15,-0.029091358,2019-4-18,NK,0.000474,0.9436184
5455090.0,3510.2034,1.0,IL15,0.81120706,2019-4-18,CD8+,84.0,0.83899677
6500572.5,4025.508,1.0,IL15,0.8459437,2019-4-18,CD8+,28.0,0.75348204
5607041.0,2863.082,1.0,IL15,0.9824228,2019-4-18,CD8+,9.333333,0.9957847
4616127.0,3556.3167,1.0,IL15,1.6679044,2019-4-18,CD8+,3.111,0.9265429
568826.94,328.711,1.0,IL15,8.289106,2019-4-18,CD8+,1.037037,2.0351171
363484.3,143.92108,1.0,IL15,4.8956184,2019-4-18,CD8+,0.345679,1.7645247
216089.97,100.33258,1.0,IL15,1.9691916,2019-4-18,CD8+,0.115226,1.0552163
380006.2,140.6867,1.0,IL15,36.612484,2019-4-18,CD8+,0.038409,4.206823
310717.8,135.07965,1.0,IL15,15.05722,2019-4-18,CD8+,0.012803,2.4829247
527181.5,79.04462,1.0,IL15,91.41567,2019-4-18,CD8+,0.004268,7.6032963
201642.14,0.0,1.0,IL15,0.13605738,2019-4-18,CD8+,0.001423,0.40983066
377232.56,116.01532,1.0,IL15,20.867992,2019-4-18,CD8+,0.000474,3.3415616
5455090.0,3510.2034,0.5,IL15,0.81120706,2019-4-18,NKcells,84.0,0.83899677
6500572.5,4025.508,0.5,IL15,0.8459437,2019-4-18,NKcells,28.0,0.75348204
5607041.0,2863.082,0.5,IL15,0.9824228,2019-4-18,NKcells,9.333333,0.9957847
4616127.0,3556.3167,0.5,IL15,1.6679044,2019-4-18,NKcells,3.111,0.9265429
568826.94,328.711,0.5,IL15,8.289106,2019-4-18,NKcells,1.037037,2.0351171
363484.3,143.92108,0.5,IL15,4.8956184,2019-4-18,NKcells,0.345679,1.7645247
216089.97,100.33258,0.5,IL15,1.9691916,2019-4-18,NKcells,0.115226,1.0552163
380006.2,140.6867,0.5,IL15,36.612484,2019-4-18,NKcells,0.038409,4.206823
310717.8,135.07965,0.5,IL15,15.05722,2019-4-18,NKcells,0.012803,2.4829247
527181.5,79.04462,0.5,IL15,91.41567,2019-4-18,NKcells,0.004268,7.6032963
201642.14,0.0,0.5,IL15,0.13605738,2019-4-18,NKcells,0.001423,0.40983066
377232.56,116.01532,0.5,IL15,20.867992,2019-4-18,NKcells,0.000474,3.3415616
8743771.0,3920.98,0.5,IL15,-0.45240092,2019-4-18,NK,84.0,0.7428866
5706062.5,2999.437,0.5,IL15,2.4446163,2019-4-18,NK,28.0,1.2819268
5868376.5,2854.5347,0.5,IL15,2.4990668,2019-4-18,NK,9.333333,1.5716121
6970034.5,4074.8706,0.5,IL15,1.230494,2019-4-18,NK,3.111,1.0495698
4097149.5,1014.69385,0.5,IL15,-0.38820267,2019-4-18,NK,1.037037,0.92923796
2099390.5,0.0,0.5,IL15,-0.44183993,2019-4-18,NK,0.345679,0.6297656
3553211.0,223.9165,0.5,IL15,0.35970044,2019-4-18,NK,0.115226,1.0736785
5224301.5,339.22632,0.5,IL15,0.615896,2019-4-18,NK,0.038409,1.2324598
5378341.0,662.7549,0.5,IL15,-0.8300967,2019-4-18,NK,0.012803,0.78847504
2968402.0,163.69287,0.5,IL15,0.12857985,2019-4-18,NK,0.004268,1.0095605
3851660.8,334.5415,0.5,IL15,0.05563283,2019-4-18,NK,0.001423,1.0996262
3792334.2,570.5581,0.5,IL15,0.93848133,2019-4-18,NK,0.000474,1.4025859
11620314.0,6549.766,0.5,IL15,13.921307,2019-4-18,CD8+,84.0,2.2269032
9458199.0,5410.3755,0.5,IL15,8.163208,2019-4-18,CD8+,28.0,1.6957176
7372190.0,5742.6655,0.5,IL15,0.02382207,2019-4-18,CD8+,9.333333,0.3593295
7788134.5,5622.5293,0.5,IL15,-0.15382934,2019-4-18,CD8+,3.111,0.3714797
1200778.0,896.1451,0.5,IL15,1.7272434,2019-4-18,CD8+,1.037037,1.2704335
422856.84,0.0,0.5,IL15,53.283443,2019-4-18,CD8+,0.345679,5.518066
323408.97,177.69257,0.5,IL15,11.502306,2019-4-18,CD8+,0.115226,2.1790931
374593.62,172.29633,0.5,IL15,43.639175,2019-4-18,CD8+,0.038409,4.565998
228246.78,93.28204,0.5,IL15,6.4872427,2019-4-18,CD8+,0.012803,1.2860008
364670.06,162.22882,0.5,IL15,12.014946,2019-4-18,CD8+,0.004268,2.2349164
228968.42,101.61163,0.5,IL15,2.3432903,2019-4-18,CD8+,0.001423,1.00364
267387.28,184.27081,0.5,IL15,13.831696,2019-4-18,CD8+,0.000474,2.1966171
