Dose,Mean,Time,Kurtosis,Cell,Skew,Date,Variance,Ligand
0.001423,51.51758,4.0,36.50428,Treg,5.3847437,2019-3-27,52397744.0,IL15
0.000474,311.5327,4.0,26.751934,Treg,4.6471667,2019-3-27,63681304.0,IL15
84.0,15930.99,4.0,1.5256848,Thelper,1.3759136,2019-3-27,451162370.0,IL15
28.0,17951.836,4.0,1.221201,Thelper,1.2642968,2019-3-27,499495140.0,IL15
9.333333,16960.246,4.0,1.0437427,Thelper,1.2534672,2019-3-27,456147500.0,IL15
3.111,17989.398,4.0,0.6912749,Thelper,1.1771903,2019-3-27,493948830.0,IL15
1.037037,16411.27,4.0,157.36394,Thelper,5.1687202,2019-3-27,472727550.0,IL15
0.345679,13428.428,4.0,2.1533694,Thelper,1.5345311,2019-3-27,320080130.0,IL15
0.115226,5870.6606,4.0,9.898187,Thelper,2.5086424,2019-3-27,90069370.0,IL15
0.038409,1560.1426,4.0,997.2496,Thelper,19.118788,2019-3-27,26748358.0,IL15
0.012803,616.0405,4.0,252.41101,Thelper,10.038676,2019-3-27,8310660.5,IL15
0.004268,114.84961,4.0,88.355995,Thelper,4.9895477,2019-3-27,3406457.2,IL15
0.001423,211.10547,4.0,213.58708,Thelper,8.274936,2019-3-27,3800397.0,IL15
0.000474,0.0,4.0,6173.982,Thelper,71.49934,2019-3-27,22933898.0,IL15
84.0,13833.994,2.0,-0.5153575,Treg,0.4592676,2019-3-27,203895360.0,IL15
28.0,16003.348,2.0,-0.84105563,Treg,0.37395477,2019-3-27,259356600.0,IL15
9.333333,17211.988,2.0,-0.74753094,Treg,0.50756407,2019-3-27,334680640.0,IL15
3.111,17228.428,2.0,-0.37139177,Treg,0.83785456,2019-3-27,492450460.0,IL15
1.037037,13807.844,2.0,0.16163397,Treg,1.0291978,2019-3-27,375146200.0,IL15
0.345679,4604.243,2.0,4.3229733,Treg,2.0546627,2019-3-27,126206580.0,IL15
0.115226,3102.7559,2.0,9.178433,Treg,2.7917495,2019-3-27,109805864.0,IL15
0.038409,514.05225,2.0,14.601614,Treg,3.5416725,2019-3-27,56330496.0,IL15
0.012803,0.0,2.0,33.86733,Treg,4.9581146,2019-3-27,51408030.0,IL15
0.004268,910.39453,2.0,23.522987,Treg,4.4100456,2019-3-27,74599600.0,IL15
0.001423,1265.5967,2.0,2004.6538,Treg,43.758907,2019-3-27,1335525000.0,IL15
0.000474,653.8926,2.0,1612.7029,Treg,37.56398,2019-3-27,441497120.0,IL15
84.0,6478.651,2.0,2.1718035,Thelper,1.5261285,2019-3-27,106896960.0,IL15
28.0,8018.569,2.0,2.178783,Thelper,1.518184,2019-3-27,148059020.0,IL15
9.333333,10115.693,2.0,1.56948,Thelper,1.3753363,2019-3-27,190114430.0,IL15
3.111,11807.68,2.0,2.2097998,Thelper,1.5174005,2019-3-27,265490620.0,IL15
1.037037,7209.7593,2.0,3.9185896,Thelper,1.8356955,2019-3-27,121278776.0,IL15
0.345679,2308.5908,2.0,19.95251,Thelper,3.4677012,2019-3-27,25637978.0,IL15
0.115226,927.5625,2.0,110.29135,Thelper,7.393442,2019-3-27,10589131.0,IL15
0.038409,39.583008,2.0,171.71819,Thelper,7.332525,2019-3-27,3609273.0,IL15
0.012803,154.89307,2.0,51.776566,Thelper,3.8157039,2019-3-27,3115601.5,IL15
0.004268,471.43018,2.0,104.52855,Thelper,6.226057,2019-3-27,4291304.5,IL15
0.001423,0.0,2.0,328.74573,Thelper,9.966619,2019-3-27,3612765.0,IL15
0.000474,125.63721,2.0,208.58737,Thelper,8.929402,2019-3-27,4085608.5,IL15
84.0,19558.549,1.0,-0.17240381,Treg,0.96756124,2019-3-27,652270660.0,IL15
28.0,20555.87,1.0,-0.1509552,Treg,0.9937558,2019-3-27,748600800.0,IL15
9.333333,19904.496,1.0,0.19205308,Treg,1.0637401,2019-3-27,715851400.0,IL15
3.111,19785.127,1.0,3.9080453,Treg,1.3473557,2019-3-27,689773200.0,IL15
1.037037,12741.979,1.0,0.9767165,Treg,1.3309262,2019-3-27,354310560.0,IL15
0.345679,2176.412,1.0,16.197733,Treg,3.6440084,2019-3-27,60024344.0,IL15
0.115226,1326.29,1.0,21.245897,Treg,3.9767735,2019-3-27,47802584.0,IL15
0.038409,1582.4238,1.0,14.745907,Treg,3.5768087,2019-3-27,67191704.0,IL15
0.012803,928.29346,1.0,41.828358,Treg,5.3219347,2019-3-27,49376264.0,IL15
0.004268,0.0,1.0,32.673218,Treg,4.9361963,2019-3-27,25598522.0,IL15
0.001423,1380.773,1.0,16.430351,Treg,3.7078815,2019-3-27,65238420.0,IL15
0.000474,551.0117,1.0,21.781845,Treg,4.1464586,2019-3-27,41908524.0,IL15
84.0,15362.619,1.0,1.2887316,Thelper,1.2653058,2019-3-27,367321630.0,IL15
28.0,16853.041,1.0,1.1129661,Thelper,1.2486974,2019-3-27,435565600.0,IL15
9.333333,16853.98,1.0,0.93355083,Thelper,1.2137482,2019-3-27,427743330.0,IL15
3.111,16662.963,1.0,2.7477484,Thelper,1.3023535,2019-3-27,403915260.0,IL15
1.037037,9095.094,1.0,1422.7812,Thelper,21.24473,2019-3-27,195019520.0,IL15
0.345679,1310.854,1.0,275.55612,Thelper,10.395461,2019-3-27,9270190.0,IL15
0.115226,402.5708,1.0,342.0992,Thelper,9.980202,2019-3-27,5361201.5,IL15
0.038409,257.53418,1.0,123.412605,Thelper,7.890151,2019-3-27,5648818.0,IL15
0.012803,385.27344,1.0,518.4853,Thelper,14.614843,2019-3-27,4982888.0,IL15
0.004268,321.3589,1.0,17633.438,Thelper,132.36339,2019-3-27,918498940.0,IL15
0.001423,0.0,1.0,66.991905,Thelper,4.434759,2019-3-27,3414726.5,IL15
0.000474,26.93164,1.0,945.67236,Thelper,16.75791,2019-3-27,4078677.2,IL15
84.0,23304.418,0.5,-0.41735816,Treg,0.77227944,2019-3-27,737426240.0,IL15
28.0,24483.898,0.5,-0.28460336,Treg,0.7926744,2019-3-27,800413630.0,IL15
9.333333,23246.0,0.5,0.036534786,Treg,0.9223323,2019-3-27,786091800.0,IL15
3.111,22804.695,0.5,-0.3376367,Treg,0.84607184,2019-3-27,741558340.0,IL15
1.037037,14399.041,0.5,1.224114,Treg,1.3209324,2019-3-27,384548400.0,IL15
0.345679,593.7959,0.5,1985.2993,Treg,43.540543,2019-3-27,263647940.0,IL15
0.115226,1377.5806,0.5,22.58366,Treg,4.3258953,2019-3-27,59256964.0,IL15
0.038409,7.289551,0.5,56.956947,Treg,6.5703993,2019-3-27,40449144.0,IL15
0.012803,0.0,0.5,50.342693,Treg,6.189758,2019-3-27,21864970.0,IL15
0.004268,847.46484,0.5,29.185669,Treg,4.7876377,2019-3-27,52371160.0,IL15
0.001423,1977.7905,0.5,15.421654,Treg,3.5510411,2019-3-27,92466200.0,IL15
0.000474,147.52295,0.5,24.142048,Treg,4.4076457,2019-3-27,33337108.0,IL15
84.0,22544.75,0.5,-0.0011460781,Thelper,0.81429565,2019-3-27,560420860.0,IL15
28.0,26709.465,0.5,-0.05982709,Thelper,0.7384935,2019-3-27,675874100.0,IL15
9.333333,25442.12,0.5,-0.10374379,Thelper,0.7606422,2019-3-27,640109060.0,IL15
3.111,25168.479,0.5,-0.3207507,Thelper,0.68817866,2019-3-27,590872200.0,IL15
1.037037,15543.719,0.5,1.9554324,Thelper,1.2345612,2019-3-27,286918270.0,IL15
0.345679,1256.7324,0.5,3607.6646,Thelper,58.475765,2019-3-27,123686150.0,IL15
0.115226,586.2329,0.5,4785.04,Thelper,56.946068,2019-3-27,13553049.0,IL15
0.038409,83.82959,0.5,114.75379,Thelper,5.8939047,2019-3-27,3493083.0,IL15
0.012803,537.751,0.5,77.81532,Thelper,3.3784113,2019-3-27,3012202.8,IL15
0.004268,314.38672,0.5,76.54918,Thelper,4.643776,2019-3-27,3769919.2,IL15
0.001423,0.0,0.5,219.97595,Thelper,10.356848,2019-3-27,6298923.0,IL15
0.000474,12.837402,0.5,191.08154,Thelper,7.987017,2019-3-27,4259267.5,IL15
84.0,23986.898,4.0,0.15840244,Treg,0.7909685,2019-4-18,556760450.0,IL2
28.0,21786.307,4.0,-0.052610636,Treg,0.80628335,2019-4-18,504567970.0,IL2
9.333333,22823.678,4.0,0.37240887,Treg,1.0742471,2019-4-18,700247230.0,IL2
3.111,21776.68,4.0,-0.5042565,Treg,0.6959542,2019-4-18,494108300.0,IL2
1.037037,16308.727,4.0,0.48127985,Treg,1.1145835,2019-4-18,411830880.0,IL2
0.345679,14112.453,4.0,0.9524903,Treg,1.2290318,2019-4-18,342333380.0,IL2
0.115226,9703.859,4.0,1.9938083,Treg,1.5960941,2019-4-18,223650400.0,IL2
0.038409,4601.5884,4.0,6.010042,Treg,2.3896644,2019-4-18,103463896.0,IL2
0.012803,3002.8672,4.0,11.859145,Treg,3.2369373,2019-4-18,82290740.0,IL2
0.004268,842.31934,4.0,22.017366,Treg,4.184426,2019-4-18,29191996.0,IL2
0.001423,1630.2417,4.0,30.084522,Treg,4.7492056,2019-4-18,56291092.0,IL2
0.000474,0.0,4.0,50.132275,Treg,5.979076,2019-4-18,14444830.0,IL2
84.0,21728.812,4.0,0.020642042,Thelper,0.8797693,2019-4-18,499631550.0,IL2
28.0,20660.977,4.0,0.13286471,Thelper,0.94860786,2019-4-18,477297540.0,IL2
9.333333,24372.508,4.0,0.3081391,Thelper,1.008092,2019-4-18,657315140.0,IL2
3.111,17712.285,4.0,5.1459208,Thelper,1.4722381,2019-4-18,415523400.0,IL2
1.037037,10591.271,4.0,9671.272,Thelper,95.614975,2019-4-18,4947671600.0,IL2
0.345679,6381.702,4.0,7.347316,Thelper,2.6421316,2019-4-18,168410850.0,IL2
0.115226,3026.8901,4.0,16.265339,Thelper,3.7393644,2019-4-18,66927250.0,IL2
0.038409,732.16187,4.0,3042.8418,Thelper,41.503696,2019-4-18,23170382.0,IL2
0.012803,113.029785,4.0,83.592964,Thelper,6.3555703,2019-4-18,3222729.8,IL2
0.004268,0.0,4.0,25.168486,Thelper,2.4988205,2019-4-18,1811996.4,IL2
0.001423,183.68286,4.0,205.51611,Thelper,11.2704525,2019-4-18,6300642.5,IL2
0.000474,84.01416,4.0,22.51118,Thelper,2.3222275,2019-4-18,2035669.2,IL2
84.0,23921.0,2.0,-0.058808327,Treg,0.8058601,2019-4-18,627551040.0,IL2
28.0,21948.246,2.0,-0.47739553,Treg,0.7033891,2019-4-18,492642300.0,IL2
9.333333,23003.785,2.0,-0.55346155,Treg,0.7887314,2019-4-18,689058800.0,IL2
3.111,20364.207,2.0,-0.48841023,Treg,0.71375644,2019-4-18,444916030.0,IL2
1.037037,18575.316,2.0,-0.5046458,Treg,0.782931,2019-4-18,434675550.0,IL2
0.345679,12626.018,2.0,1.0155749,Treg,1.3567383,2019-4-18,304111840.0,IL2
0.115226,8259.743,2.0,4.1840377,Treg,1.9576432,2019-4-18,192238050.0,IL2
0.038409,2685.9097,2.0,11.021478,Treg,3.0694013,2019-4-18,45881588.0,IL2
0.012803,1090.9824,2.0,27.838276,Treg,4.8290935,2019-4-18,25366750.0,IL2
0.004268,59.411377,2.0,83.054436,Treg,6.6735854,2019-4-18,6580995.5,IL2
0.001423,1679.3945,2.0,15.185659,Treg,3.6035392,2019-4-18,30354434.0,IL2
0.000474,0.0,2.0,38.59713,Treg,4.3269696,2019-4-18,4721105.0,IL2
84.0,18515.562,2.0,0.8949239,Thelper,1.1094321,2019-4-18,413684320.0,IL2
28.0,16357.541,2.0,4.2253532,Thelper,1.3977636,2019-4-18,360327500.0,IL2
9.333333,19890.162,2.0,13.543932,Thelper,1.8926499,2019-4-18,532389820.0,IL2
3.111,12888.769,2.0,2.3175,Thelper,1.6064619,2019-4-18,284078620.0,IL2
1.037037,4571.0127,2.0,9.383416,Thelper,2.8637862,2019-4-18,92860360.0,IL2
0.345679,910.3684,2.0,46.032135,Thelper,5.6815925,2019-4-18,10568420.0,IL2
0.115226,267.74512,2.0,326.18524,Thelper,13.330572,2019-4-18,6825363.0,IL2
0.038409,31.030273,2.0,282.92554,Thelper,8.133198,2019-4-18,2114243.2,IL2
0.012803,5.5341797,2.0,1115.351,Thelper,21.488846,2019-4-18,2981210.2,IL2
0.004268,0.0,2.0,260.59164,Thelper,8.308923,2019-4-18,2069881.2,IL2
0.001423,58.199707,2.0,121.04451,Thelper,6.312907,2019-4-18,2135801.2,IL2
0.000474,122.10693,2.0,591.74603,Thelper,12.816544,2019-4-18,2205426.8,IL2
84.0,20909.244,1.0,-0.34669423,Treg,0.8059107,2019-4-18,510558980.0,IL2
28.0,24295.662,1.0,-0.8672261,Treg,0.58566046,2019-4-18,593853000.0,IL2
9.333333,21577.162,1.0,-0.1501174,Treg,0.95963496,2019-4-18,673555600.0,IL2
3.111,21696.115,1.0,-0.52875423,Treg,0.73038435,2019-4-18,525099650.0,IL2
1.037037,18542.734,1.0,-0.63236403,Treg,0.7764633,2019-4-18,441347460.0,IL2
0.345679,12478.646,1.0,0.08321667,Treg,1.1665385,2019-4-18,288078980.0,IL2
0.115226,6620.974,1.0,2.253684,Treg,1.7302849,2019-4-18,121120650.0,IL2
0.038409,2600.8584,1.0,12.516844,Treg,3.1965797,2019-4-18,43074812.0,IL2
0.012803,1273.9116,1.0,110.00803,Treg,8.362792,2019-4-18,28223670.0,IL2
0.004268,1126.5972,1.0,38.44481,Treg,5.514809,2019-4-18,23769914.0,IL2
0.001423,0.0,1.0,3.3445835,Treg,1.297755,2019-4-18,3023789.2,IL2
0.000474,559.3113,1.0,45.960297,Treg,6.0247197,2019-4-18,18470200.0,IL2
84.0,15816.339,1.0,0.38816214,Thelper,1.0316073,2019-4-18,305761800.0,IL2
28.0,16781.188,1.0,0.462641,Thelper,1.0533674,2019-4-18,345154020.0,IL2
9.333333,18792.123,1.0,0.47487068,Thelper,1.0417361,2019-4-18,407754100.0,IL2
3.111,13332.57,1.0,1.6191831,Thelper,1.3727156,2019-4-18,258163800.0,IL2
1.037037,5505.38,1.0,6.9037,Thelper,2.523977,2019-4-18,114874140.0,IL2
0.345679,1172.9133,1.0,60.08432,Thelper,6.218308,2019-4-18,13624903.0,IL2
0.115226,262.67822,1.0,433.58432,Thelper,14.338677,2019-4-18,4908219.0,IL2
0.038409,78.677246,1.0,50.5984,Thelper,4.259338,2019-4-18,2154208.8,IL2
0.012803,2.991455,1.0,730.11993,Thelper,16.866016,2019-4-18,2790669.2,IL2
0.004268,191.49487,1.0,9730.166,Thelper,98.0344,2019-4-18,164745420.0,IL2
0.001423,0.0,1.0,14.471724,Thelper,1.9103774,2019-4-18,1517754.6,IL2
0.000474,57.741943,1.0,36.199413,Thelper,2.9481146,2019-4-18,1740799.5,IL2
84.0,24719.201,0.5,-0.98301244,Treg,0.59991443,2019-4-18,681943400.0,IL2
28.0,27863.047,0.5,-0.8059685,Treg,0.4686491,2019-4-18,719984900.0,IL2
9.333333,19356.07,0.5,-0.4339919,Treg,0.82927656,2019-4-18,445149900.0,IL2
3.111,25763.42,0.5,-1.2080221,Treg,0.42710045,2019-4-18,659896770.0,IL2
1.037037,14701.574,0.5,-0.17810106,Treg,1.0483693,2019-4-18,366736830.0,IL2
0.345679,3451.3691,0.5,8.14245,Treg,2.8196683,2019-4-18,68919970.0,IL2
0.115226,2311.4727,0.5,11.484698,Treg,3.1826587,2019-4-18,41073784.0,IL2
0.038409,1715.1587,0.5,33.747196,Treg,5.194774,2019-4-18,47009344.0,IL2
0.012803,856.5752,0.5,38.292496,Treg,5.6208124,2019-4-18,25890196.0,IL2
0.004268,86.31592,0.5,96.339096,Treg,7.6644645,2019-4-18,11144495.0,IL2
0.001423,0.0,0.5,32.032635,Treg,4.6638803,2019-4-18,9726503.0,IL2
0.000474,1440.6377,0.5,88.016174,Treg,7.9439487,2019-4-18,72910390.0,IL2
84.0,24798.62,0.5,2.7953691,Thelper,0.8603022,2019-4-18,489204860.0,IL2
28.0,27222.543,0.5,-0.6084893,Thelper,0.4974418,2019-4-18,548621440.0,IL2
9.333333,16426.305,0.5,1.1602583,Thelper,1.2260947,2019-4-18,357953400.0,IL2
3.111,21044.691,0.5,-0.089770555,Thelper,0.8859298,2019-4-18,459185570.0,IL2
1.037037,2112.2163,0.5,25.870127,Thelper,4.402481,2019-4-18,29347360.0,IL2
0.345679,427.67285,0.5,334.2121,Thelper,14.215667,2019-4-18,5484784.0,IL2
0.115226,168.47021,0.5,86.50941,Thelper,5.0317464,2019-4-18,2015816.0,IL2
0.038409,210.79468,0.5,244.35492,Thelper,11.6012945,2019-4-18,4031627.5,IL2
0.012803,210.74976,0.5,275.70483,Thelper,13.014723,2019-4-18,4920568.5,IL2
0.004268,95.75464,0.5,49.42735,Thelper,3.6599312,2019-4-18,1891236.4,IL2
0.001423,0.0,0.5,43.793964,Thelper,2.8328624,2019-4-18,1603068.1,IL2
0.000474,187.89014,0.5,44.51116,Thelper,3.4196608,2019-4-18,1949662.6,IL2
84.0,23887.479,4.0,0.32406688,Treg,0.8405603,2019-4-18,536948700.0,IL15
28.0,21572.96,4.0,0.16331887,Treg,0.8818333,2019-4-18,487541100.0,IL15
9.333333,21417.547,4.0,-0.6420982,Treg,0.6678523,2019-4-18,452262820.0,IL15
3.111,21734.834,4.0,-0.19257426,Treg,0.7531807,2019-4-18,438636300.0,IL15
1.037037,11565.229,4.0,1.86345,Treg,1.3611848,2019-4-18,176184160.0,IL15
0.345679,7545.9404,4.0,4.7433777,Treg,2.017517,2019-4-18,125347060.0,IL15
0.115226,2312.3313,4.0,23.514538,Treg,4.3459344,2019-4-18,52200876.0,IL15
0.038409,522.6848,4.0,54.21774,Treg,6.2297487,2019-4-18,14384363.0,IL15
0.012803,0.0,4.0,144.56543,Treg,10.023441,2019-4-18,10522120.0,IL15
0.004268,364.73315,4.0,71.6501,Treg,7.2310286,2019-4-18,21933334.0,IL15
0.001423,680.2908,4.0,23.477911,Treg,4.312845,2019-4-18,17993232.0,IL15
0.000474,3208.951,4.0,11.309852,Treg,3.2766213,2019-4-18,94477520.0,IL15
84.0,22012.11,4.0,-0.080801964,Thelper,0.8583533,2019-4-18,516444400.0,IL15
28.0,20260.934,4.0,0.012532473,Thelper,0.8825813,2019-4-18,442106850.0,IL15
9.333333,15354.964,4.0,0.84566283,Thelper,1.172927,2019-4-18,323486600.0,IL15
3.111,20537.602,4.0,0.060653687,Thelper,0.8822751,2019-4-18,436429600.0,IL15
1.037037,8716.849,4.0,2.6675663,Thelper,1.5920084,2019-4-18,116407120.0,IL15
0.345679,3668.1401,4.0,19.852154,Thelper,3.59306,2019-4-18,44183870.0,IL15
0.115226,765.43774,4.0,201.23848,Thelper,10.76275,2019-4-18,10746858.0,IL15
0.038409,148.82935,4.0,192.70944,Thelper,6.835375,2019-4-18,2074415.4,IL15
0.012803,48.62451,4.0,28.492449,Thelper,2.30074,2019-4-18,1684951.6,IL15
0.004268,0.0,4.0,169.15396,Thelper,6.748291,2019-4-18,2071531.9,IL15
0.001423,3.0114746,4.0,109.318275,Thelper,5.3003106,2019-4-18,2042873.1,IL15
0.000474,431.3474,4.0,171.09016,Thelper,10.502456,2019-4-18,10204535.0,IL15
84.0,20853.502,2.0,-0.20882678,Treg,0.7844884,2019-4-18,498913950.0,IL15
28.0,20725.137,2.0,0.69879293,Treg,1.1299567,2019-4-18,646264400.0,IL15
9.333333,19675.283,2.0,-0.17959905,Treg,0.8113247,2019-4-18,449160580.0,IL15
3.111,18049.486,2.0,-0.28138852,Treg,0.85915303,2019-4-18,408350270.0,IL15
1.037037,3568.5535,2.0,752.07965,Treg,26.775568,2019-4-18,716500160.0,IL15
0.345679,500.69067,2.0,116.76731,Treg,9.42855,2019-4-18,18986376.0,IL15
0.115226,114.43652,2.0,31.475227,Treg,4.4778605,2019-4-18,6874000.5,IL15
0.038409,1466.1204,2.0,703.6531,Treg,26.532967,2019-4-18,1783366900.0,IL15
0.012803,162.91187,2.0,48.62458,Treg,5.3990207,2019-4-18,8398816.0,IL15
0.004268,0.0,2.0,35.602486,Treg,5.094547,2019-4-18,9706120.0,IL15
0.001423,142.29785,2.0,84.22369,Treg,7.2563267,2019-4-18,10193190.0,IL15
0.000474,769.46313,2.0,62.933083,Treg,6.5953975,2019-4-18,20005770.0,IL15
84.0,16487.71,2.0,9.69406,Thelper,1.6568394,2019-4-18,379093500.0,IL15
28.0,18964.957,2.0,1.079597,Thelper,1.2113115,2019-4-18,471222460.0,IL15
9.333333,17260.043,2.0,6338.115,Thelper,73.30438,2019-4-18,2336634600.0,IL15
3.111,13120.462,2.0,20.074106,Thelper,2.0853853,2019-4-18,241904530.0,IL15
1.037037,1379.3977,2.0,4377.076,Thelper,62.339325,2019-4-18,110461990.0,IL15
0.345679,148.25537,2.0,226.63855,Thelper,8.358304,2019-4-18,2402396.0,IL15
0.115226,3.0585938,2.0,14.923004,Thelper,1.8813092,2019-4-18,1732002.2,IL15
0.038409,104.55469,2.0,9621.708,Thelper,97.35226,2019-4-18,129904580.0,IL15
0.012803,3.3391113,2.0,15.596796,Thelper,1.9741439,2019-4-18,1678074.4,IL15
0.004268,0.0,2.0,370.12863,Thelper,10.898105,2019-4-18,2417905.2,IL15
0.001423,7.5026855,2.0,5.1194286,Thelper,1.2672896,2019-4-18,1618097.5,IL15
0.000474,254.02173,2.0,1068.3998,Thelper,20.599356,2019-4-18,3498425.5,IL15
84.0,19414.223,1.0,0.30479074,Treg,1.061721,2019-4-18,492135170.0,IL15
28.0,21151.861,1.0,-0.5322192,Treg,0.8335556,2019-4-18,601610940.0,IL15
9.333333,19662.041,1.0,-0.3113413,Treg,0.81851935,2019-4-18,452614240.0,IL15
3.111,23963.723,1.0,613.12036,Treg,24.473125,2019-4-18,16008587000.0,IL15
1.037037,4446.9756,1.0,4.0141563,Treg,2.038164,2019-4-18,52640080.0,IL15
0.345679,228.69604,1.0,31.575733,Treg,4.5323496,2019-4-18,7861312.5,IL15
0.115226,2119.0486,1.0,26.25107,Treg,4.7850847,2019-4-18,57932810.0,IL15
0.038409,441.65845,1.0,60.556164,Treg,6.5379844,2019-4-18,11066482.0,IL15
0.012803,0.0,1.0,26.933887,Treg,3.0089254,2019-4-18,4019114.2,IL15
0.004268,816.7478,1.0,54.578762,Treg,6.546582,2019-4-18,22593924.0,IL15
0.001423,117.10278,1.0,11.478569,Treg,2.2159414,2019-4-18,4444914.0,IL15
0.000474,1145.927,1.0,51.75756,Treg,6.3395824,2019-4-18,29915864.0,IL15
84.0,18827.223,1.0,0.36356473,Thelper,1.0069394,2019-4-18,364756500.0,IL15
28.0,20273.188,1.0,0.12113023,Thelper,0.93806475,2019-4-18,456765730.0,IL15
9.333333,16184.343,1.0,1499.6204,Thelper,25.726799,2019-4-18,506577020.0,IL15
3.111,14983.341,1.0,0.24427676,Thelper,0.9555393,2019-4-18,245150300.0,IL15
1.037037,2059.4482,1.0,34.86692,Thelper,3.845112,2019-4-18,13529225.0,IL15
0.345679,206.25342,1.0,3668.6113,Thelper,56.454597,2019-4-18,23395454.0,IL15
0.115226,395.72534,1.0,132.8211,Thelper,8.954792,2019-4-18,6234080.5,IL15
0.038409,83.711426,1.0,3580.5115,Thelper,49.88311,2019-4-18,5537695.0,IL15
0.012803,86.989746,1.0,64.271385,Thelper,3.9382064,2019-4-18,2051399.1,IL15
0.004268,0.0,1.0,1728.3619,Thelper,33.195217,2019-4-18,5729708.0,IL15
0.001423,3.8937988,1.0,57.4547,Thelper,3.3313675,2019-4-18,1923047.0,IL15
0.000474,22.263916,1.0,35.01818,Thelper,3.0102303,2019-4-18,2081822.4,IL15
84.0,26199.104,0.5,0.4757526,Treg,0.6569538,2019-4-18,598302700.0,IL15
28.0,27448.361,0.5,-0.65403247,Treg,0.6242055,2019-4-18,802509800.0,IL15
9.333333,26871.805,0.5,-0.7702508,Treg,0.38210404,2019-4-18,529028400.0,IL15
3.111,27341.53,0.5,-0.9778397,Treg,0.314865,2019-4-18,563309300.0,IL15
1.037037,6130.576,0.5,2.37851,Treg,1.5871481,2019-4-18,57921036.0,IL15
0.345679,0.0,0.5,0.8306284,Treg,0.90209734,2019-4-18,2556243.2,IL15
0.115226,855.46045,0.5,25.786707,Treg,4.256451,2019-4-18,10675837.0,IL15
0.038409,1177.565,0.5,33.981182,Treg,5.1915045,2019-4-18,19201036.0,IL15
0.012803,436.77417,0.5,2.3532252,Treg,1.1688415,2019-4-18,3349063.5,IL15
0.004268,1640.834,0.5,38.90568,Treg,5.297049,2019-4-18,21560934.0,IL15
0.001423,1014.5884,0.5,22.915518,Treg,3.899408,2019-4-18,8322688.0,IL15
0.000474,2078.4463,0.5,32.238644,Treg,4.8791914,2019-4-18,26776422.0,IL15
84.0,23068.5,0.5,-0.49671626,Thelper,0.5337687,2019-4-18,403683550.0,IL15
28.0,27849.701,0.5,153.21098,Thelper,4.956485,2019-4-18,681073500.0,IL15
9.333333,22287.133,0.5,1.8800831,Thelper,0.7157208,2019-4-18,384638530.0,IL15
3.111,24192.793,0.5,-0.5865643,Thelper,0.41682813,2019-4-18,394140350.0,IL15
1.037037,4050.153,0.5,6.9291487,Thelper,2.2947235,2019-4-18,37051710.0,IL15
0.345679,0.0,0.5,4212.0063,Thelper,60.258053,2019-4-18,15086486.0,IL15
0.115226,130.32788,0.5,281.48856,Thelper,10.717941,2019-4-18,3017725.0,IL15
0.038409,75.73193,0.5,218.2763,Thelper,7.300346,2019-4-18,2285867.8,IL15
0.012803,196.34106,0.5,2.9799967,Thelper,0.9763511,2019-4-18,1761848.5,IL15
0.004268,271.84106,0.5,14.736908,Thelper,1.798194,2019-4-18,1976926.2,IL15
0.001423,329.7036,0.5,80.87495,Thelper,4.822928,2019-4-18,2441100.5,IL15
0.000474,419.52124,0.5,29.934605,Thelper,2.4946291,2019-4-18,2314568.8,IL15
84.0,729.6382,4.0,3.8974576,NK,0.90291244,2019-3-15,3400004.2,IL2
28.0,622.67236,4.0,1.1836205,NK,0.79887277,2019-3-15,4018748.0,IL2
9.333333,1926.5933,4.0,1.4483418,NK,0.87002105,2019-3-15,7966302.0,IL2
3.111,3881.4878,4.0,0.71684074,NK,0.57055056,2019-3-15,8407738.0,IL2
1.037037,4464.6274,4.0,3.096057,NK,0.88981724,2019-3-15,6483926.5,IL2
0.345679,3553.6714,4.0,1.1665511,NK,0.7196561,2019-3-15,6388687.0,IL2
0.115226,1813.4282,4.0,5.408453,NK,1.6170938,2019-3-15,5198745.5,IL2
0.038409,752.0405,4.0,2.9724889,NK,1.4339468,2019-3-15,3563226.8,IL2
0.012803,396.8667,4.0,7.088629,NK,2.058096,2019-3-15,3795393.8,IL2
0.004268,206.4414,4.0,3.1248636,NK,1.2946265,2019-3-15,2742863.0,IL2
0.001423,0.0,4.0,6.5953608,NK,1.673237,2019-3-15,2318066.2,IL2
0.000474,124.82568,4.0,26.463896,NK,3.0278842,2019-3-15,2592178.8,IL2
84.0,0.0,4.0,40.91337,CD8,4.8277164,2019-3-15,3393598.5,IL2
28.0,303.437,4.0,45.09218,CD8,4.8535814,2019-3-15,5618174.0,IL2
9.333333,3779.3848,4.0,28.381762,CD8,3.024404,2019-3-15,33776544.0,IL2
3.111,5891.9155,4.0,4.9974275,CD8,1.6195923,2019-3-15,25528620.0,IL2
1.037037,5799.1206,4.0,6.0634346,CD8,1.8991427,2019-3-15,26147810.0,IL2
0.345679,4110.032,4.0,18.33244,CD8,3.3114567,2019-3-15,24192040.0,IL2
0.115226,2000.5825,4.0,21.437864,CD8,4.1168,2019-3-15,15134288.0,IL2
0.038409,1387.1304,4.0,40.207973,CD8,5.241357,2019-3-15,8930714.0,IL2
0.012803,932.6133,4.0,52.873734,CD8,5.809482,2019-3-15,5223997.0,IL2
0.004268,715.4719,4.0,83.631874,CD8,6.238724,2019-3-15,2223462.8,IL2
